phone_id,msisdn,operator,circle,subscriber_person_id,subscriber_name_on_record,kyc_status,activation_date,deactivation_date,is_burner,imsi
PH000921,7883038606,Vi,Kerala,P000329,Rambabu Yadav,VERIFIED,2020-10-28,,0,404051281218407
PH000922,8482433616,Jio,Kerala,P000329,ADDRESS INCOMPLETE,FORGED_KYC,2025-11-19,2025-12-10,1,404002583668240
PH000923,9578873812,MTNL,Delhi,P000330,Wasim Rahman,VERIFIED,2024-03-07,,0,404046576024912
PH000924,8281664017,Vi,Delhi,P000330,Tanveer Farooqui,BULK_ISSUED,2018-03-31,,1,404001302878332
PH000925,9214670312,MTNL,Delhi,P000330,Wasim Rahman,VERIFIED,2025-04-10,,0,404069132147525
PH000926,9854277185,Vi,Telangana,P000331,Shakeel Ansari,VERIFIED,2023-10-17,,0,404016877001848
PH000927,8276115640,Vi,Telangana,P000331,Tanveer Mansuri,UNVERIFIED,2025-01-06,2025-07-29,1,404022253861817
PH000928,7120681836,MTNL,Telangana,P000331,NOT AVAILABLE,BULK_ISSUED,2020-07-19,,1,404097137388724
PH000929,7724050491,Jio,Telangana,P000331,Shakeel Ansari,VERIFIED,2018-05-11,,0,404038081813797
PH000930,9017422654,MTNL,Telangana,P000331,Shakeel Ansari,VERIFIED,2019-09-06,,0,404085101021133
PH000931,8725390054,Airtel,Delhi,P000332,Shibu Thomas,VERIFIED,2020-09-17,,0,404016704049222
PH000932,9966064064,BSNL,Delhi,P000332,Shibu Thomas,VERIFIED,2025-05-19,,0,404027886638003
PH000933,8607767758,Airtel,Delhi,P000332,ADDRESS INCOMPLETE,BULK_ISSUED,2023-04-16,,1,404012978552964
PH000934,8661139554,Airtel,Delhi,P000332,Shibu Thomas,VERIFIED,2020-06-09,,0,404040541625580
PH000935,8023621903,BSNL,Kerala,P000333,Ketan Dave,VERIFIED,2026-04-05,,0,404016543844126
PH000936,8246028836,MTNL,Kerala,P000334,Sreenivasan Jacob,VERIFIED,2025-10-07,,0,404057860158043
PH000937,9818696750,Vi,Kerala,P000334,Sreenivasan Jacob,VERIFIED,2023-12-24,,0,404046430772078
PH000938,8221392381,BSNL,Telangana,P000335,Wasim Baig,VERIFIED,2022-08-19,,0,404051424329429
PH000939,7953384524,BSNL,Telangana,P000335,Wasim Baig,VERIFIED,2021-06-10,,0,404099419735718
PH000940,9045370747,Jio,Tamil Nadu,P000336,Munna Baghel,VERIFIED,2022-02-19,,0,404031439692619
PH000941,9093075047,Vi,Tamil Nadu,P000336,Randhir Nagar,BULK_ISSUED,2019-11-25,,1,404074141745011
PH000942,8171975164,Vi,Tamil Nadu,P000336,NOT AVAILABLE,BULK_ISSUED,2022-01-02,2022-10-25,1,404094439762108
PH000943,7885420848,Jio,Tamil Nadu,P000336,Munna Baghel,VERIFIED,2026-03-28,,0,404039519047718
PH000944,7593060898,Jio,Delhi,P000337,Kalpesh Vaghela,VERIFIED,2024-01-01,,0,404092093829635
PH000945,9758788702,Airtel,Delhi,P000337,Kalpesh Vaghela,VERIFIED,2020-08-07,,0,404012446416166
PH000946,8630741399,Jio,Delhi,P000337,Kalpesh Vaghela,VERIFIED,2021-10-16,,0,404045422897434
PH000947,7271396083,MTNL,Delhi,P000337,Kalpesh Vaghela,VERIFIED,2024-08-20,,0,404092166224165
PH000948,7051589527,BSNL,Maharashtra,P000338,Bharat Rabari,VERIFIED,2020-06-30,,0,404083404665046
PH000949,9282326680,MTNL,Maharashtra,P000338,Bharat Rabari,VERIFIED,2020-10-04,,0,404066315271776
PH000950,9903566094,Vi,Maharashtra,P000338,ADDRESS INCOMPLETE,BULK_ISSUED,2022-05-17,,1,404055004796262
PH000951,7838818040,Jio,Kerala,P000339,Nishad Jacob,VERIFIED,2025-02-18,,0,404095639445322
PH000952,9715166175,MTNL,Kerala,P000339,Nishad Jacob,VERIFIED,2025-06-03,,0,404063136439621
PH000953,7693272751,Vi,Kerala,P000339,Nishad Jacob,VERIFIED,2022-04-04,,0,404021454781689
PH000954,9682580298,Airtel,Telangana,P000340,Girdhari Tiwari,VERIFIED,2022-02-20,,0,404051628167279
PH000955,7359693541,MTNL,Maharashtra,P000341,Vipin Panicker,VERIFIED,2018-03-02,,0,404089320989936
PH000956,8262643771,Vi,Maharashtra,P000341,Vipin Panicker,VERIFIED,2021-07-17,,0,404078993703872
PH000957,8931448794,BSNL,Maharashtra,P000341,Baiju Thomas,UNVERIFIED,2019-05-23,2019-08-31,1,404072604490925
PH000958,8680372178,MTNL,Gujarat,P000342,Rasik Mehta,VERIFIED,2021-07-24,,0,404078441505682
PH000959,7502154423,MTNL,Telangana,P000343,Hardik Zala,VERIFIED,2019-12-24,,0,404099347584374
PH000960,7062092275,Jio,Telangana,P000343,Hardik Zala,VERIFIED,2025-05-04,,0,404058955230451
PH000961,7199964124,MTNL,Telangana,P000343,ADDRESS INCOMPLETE,BULK_ISSUED,2022-07-17,2022-09-19,1,404019111291974
PH000962,8423466038,Jio,Telangana,P000343,Alpesh Patel,FORGED_KYC,2021-01-12,2021-03-13,1,404017187180363
PH000963,7132871718,Vi,Telangana,P000343,NOT AVAILABLE,BULK_ISSUED,2020-12-20,2021-10-23,1,404071489815320
PH000964,9155831062,Jio,Telangana,P000343,ADDRESS INCOMPLETE,BULK_ISSUED,2023-04-05,,1,404016940496365
PH000965,8621849580,BSNL,Tamil Nadu,P000344,Jignesh Dave,VERIFIED,2021-02-01,,0,404045996318871
PH000966,9023519609,Vi,Tamil Nadu,P000344,Jignesh Dave,VERIFIED,2024-09-07,,0,404086050558147
PH000967,7357538091,Vi,Tamil Nadu,P000344,Jignesh Dave,VERIFIED,2019-09-29,,0,404088490289104
PH000968,8929362584,Jio,Tamil Nadu,P000344,Jignesh Dave,VERIFIED,2018-07-09,,0,404040933732608
PH000969,7142519952,MTNL,Delhi,P000345,Praveen Jacob,VERIFIED,2023-07-13,,0,404003069569459
PH000970,7387365158,Vi,Delhi,P000345,Praveen Jacob,VERIFIED,2019-04-10,,0,404043459202134
PH000971,9832802873,Vi,Delhi,P000345,Praveen Mathew,FORGED_KYC,2019-12-10,2020-09-06,1,404073717845875
PH000972,7833116478,MTNL,Delhi,P000345,Praveen Jacob,VERIFIED,2024-03-27,,0,404061053607433
PH000973,8850355889,Jio,Maharashtra,P000346,Rajeevan Marar,VERIFIED,2025-08-13,,0,404053325575974
PH000974,8297042202,Vi,Maharashtra,P000346,Rajeevan Marar,VERIFIED,2024-02-08,,0,404045890237024
PH000975,9877664007,Airtel,West Bengal,P000347,Satish Kushwaha,VERIFIED,2025-01-31,,0,404003225857282
PH000976,7357855048,BSNL,West Bengal,P000347,Satish Kushwaha,VERIFIED,2023-06-14,,0,404080498750942
PH000977,8497717593,Jio,West Bengal,P000347,NOT AVAILABLE,FORGED_KYC,2024-06-29,2025-01-27,1,404077894445170
PH000978,9094241452,MTNL,Gujarat,P000348,Firoz Mirza,VERIFIED,2018-04-30,,0,404099914300406
PH000979,8884759518,BSNL,Gujarat,P000348,Rafiq Shaikh,UNVERIFIED,2024-02-15,,1,404003544060053
PH000980,7986971210,BSNL,Gujarat,P000348,Firoz Mirza,VERIFIED,2024-08-19,,0,404098357739783
PH000981,7393344365,MTNL,Tamil Nadu,P000349,Rinku Parmar,VERIFIED,2025-12-10,,0,404015327639568
PH000982,7885513138,Vi,Tamil Nadu,P000349,NOT AVAILABLE,FORGED_KYC,2025-04-18,2025-05-30,1,404013588845775
PH000983,8989001118,Jio,Tamil Nadu,P000349,Alpesh Thakor,UNVERIFIED,2024-08-30,2025-07-26,1,404028589308210
PH000984,8880874563,Vi,Tamil Nadu,P000349,NOT AVAILABLE,FORGED_KYC,2018-06-14,2019-03-08,1,404083009306338
PH000985,8902483896,BSNL,Maharashtra,P000350,Vipul Chauhan,VERIFIED,2019-05-09,,0,404053676307287
PH000986,7618291313,Airtel,Maharashtra,P000350,Vipul Chauhan,VERIFIED,2021-12-26,,0,404086079274622
PH000987,9639639266,MTNL,Maharashtra,P000350,NOT AVAILABLE,BULK_ISSUED,2021-09-02,2022-08-15,1,404063302415984
PH000988,7390117078,Airtel,West Bengal,P000351,Shakeel Mirza,VERIFIED,2021-02-26,,0,404011764399606
PH000989,9512972588,BSNL,West Bengal,P000351,Salim Alam,BULK_ISSUED,2023-03-18,2023-12-04,1,404028754289005
PH000990,7605044839,Jio,West Bengal,P000351,ADDRESS INCOMPLETE,FORGED_KYC,2023-10-28,2024-10-17,1,404008657879704
PH000991,8820770577,Airtel,West Bengal,P000352,Ramesh Tiwari,VERIFIED,2023-07-18,,0,404097533356573
PH000992,8698963277,Vi,Maharashtra,P000353,Ratheesh Menon,VERIFIED,2019-01-01,,0,404040555083484
PH000993,8044479289,BSNL,Maharashtra,P000353,ADDRESS INCOMPLETE,UNVERIFIED,2019-06-05,,1,404089812118588
PH000994,9229578650,MTNL,Maharashtra,P000353,Ratheesh Menon,VERIFIED,2024-10-01,,0,404052563080000
PH000995,7812600910,Airtel,Maharashtra,P000353,ADDRESS INCOMPLETE,FORGED_KYC,2019-03-26,,1,404072994474622
PH000996,9554238291,MTNL,Delhi,P000354,Shailendra Baghel,VERIFIED,2022-07-11,,0,404069880491981
PH000997,9959197707,Vi,Delhi,P000354,Shailendra Baghel,VERIFIED,2025-04-15,,0,404043478217389
PH000998,7920244642,MTNL,Delhi,P000354,NOT AVAILABLE,FORGED_KYC,2018-02-09,,1,404052924209042
PH000999,8813780772,Airtel,Delhi,P000354,Rakesh Rathore,UNVERIFIED,2025-12-23,2026-11-10,1,404063327884593
PH001000,9031688978,Jio,Tamil Nadu,P000355,Randhir Sharma,VERIFIED,2018-09-07,,0,404033231649586
PH001001,8080307146,Jio,Tamil Nadu,P000355,Randhir Sharma,VERIFIED,2018-11-15,,0,404010995872441
PH001002,9330310519,BSNL,Tamil Nadu,P000355,Randhir Sharma,VERIFIED,2020-09-19,,0,404081469107643
PH001003,9631424382,Airtel,Tamil Nadu,P000355,Randhir Sharma,VERIFIED,2026-03-22,,0,404044295153841
PH001004,8991773766,Jio,West Bengal,P000356,Sudha Kushwaha,VERIFIED,2026-02-12,,0,404062593772457
PH001005,9960860489,MTNL,West Bengal,P000356,ADDRESS INCOMPLETE,FORGED_KYC,2019-04-26,,1,404085149687368
PH001006,8218913493,Jio,West Bengal,P000356,Sudha Kushwaha,VERIFIED,2024-10-19,,0,404067550310938
PH001007,9973678988,Jio,West Bengal,P000356,NOT AVAILABLE,FORGED_KYC,2024-12-07,2025-11-03,1,404023142112534
PH001008,9821112596,BSNL,West Bengal,P000356,ADDRESS INCOMPLETE,BULK_ISSUED,2020-12-05,2021-08-11,1,404056113935301
PH001009,9035120045,Jio,Tamil Nadu,P000357,Om Prakash Rajput,VERIFIED,2023-07-08,,0,404058284365685
PH001010,9644302789,Jio,Tamil Nadu,P000357,Om Prakash Rajput,VERIFIED,2022-05-11,,0,404017456185120
PH001011,9376825413,Airtel,Tamil Nadu,P000357,ADDRESS INCOMPLETE,UNVERIFIED,2023-09-12,2024-08-19,1,404007781843939
PH001012,7660827815,BSNL,Bihar,P000358,Prakash Rai,VERIFIED,2020-02-16,,0,404058498755281
PH001013,7352231284,Jio,Uttar Pradesh,P000359,Shivanna Kamath,VERIFIED,2023-07-23,,0,404052776559253
PH001014,9747595762,Vi,Uttar Pradesh,P000359,Shivanna Kamath,VERIFIED,2020-12-26,,0,404092989618752
PH001015,9469753847,Airtel,Uttar Pradesh,P000360,Jagdish Singh,VERIFIED,2024-03-23,,0,404065927661131
PH001016,9286504870,MTNL,Uttar Pradesh,P000360,ADDRESS INCOMPLETE,BULK_ISSUED,2019-05-12,,1,404040106764540
PH001017,8060897365,Vi,Madhya Pradesh,P000361,Ramesh Dixit,VERIFIED,2020-08-27,,0,404077460110843
PH001018,7263587514,BSNL,Madhya Pradesh,P000361,Ramesh Dixit,VERIFIED,2024-07-15,,0,404000253009584
PH001019,8819540177,Vi,Madhya Pradesh,P000361,Ramesh Dixit,VERIFIED,2020-12-30,,0,404095035449253
PH001020,9213551264,Jio,Madhya Pradesh,P000361,ADDRESS INCOMPLETE,BULK_ISSUED,2023-10-31,,1,404038755986806
PH001021,9423492509,BSNL,Madhya Pradesh,P000362,Suresh Jaiswal,VERIFIED,2019-09-22,,0,404018303862898
PH001022,9062884483,Vi,Madhya Pradesh,P000363,Perumal Kurup,VERIFIED,2019-03-18,,0,404075314808102
PH001023,7293002079,Jio,Madhya Pradesh,P000363,NOT AVAILABLE,FORGED_KYC,2025-03-07,2025-10-17,1,404095800817441
PH001024,9289466629,MTNL,Madhya Pradesh,P000363,ADDRESS INCOMPLETE,BULK_ISSUED,2023-03-27,2023-04-23,1,404035843417650
PH001025,7689211634,BSNL,Madhya Pradesh,P000364,Jitendra Prajapati,VERIFIED,2019-11-02,,0,404001654183842
PH001026,7194726216,Airtel,Rajasthan,P000365,Velu Nadar,VERIFIED,2020-03-28,,0,404015776157435
PH001027,7228002431,MTNL,Karnataka,P000366,Har Prasad Yadav,VERIFIED,2026-06-10,,0,404010098253343
PH001028,7693134036,Jio,Bihar,P000367,Ilango Annadurai,VERIFIED,2023-08-26,,0,404073771506138
PH001029,8680733830,Vi,Bihar,P000367,NOT AVAILABLE,BULK_ISSUED,2021-01-11,2021-04-29,1,404041612365289
PH001030,8168867382,Airtel,Tamil Nadu,P000368,Dinesh Rathore,VERIFIED,2018-12-03,,0,404065599933129
PH001031,7530051665,Airtel,Tamil Nadu,P000368,Dinesh Rathore,VERIFIED,2019-05-10,,0,404034319465749
PH001032,7984624314,Airtel,Tamil Nadu,P000368,Dinesh Rathore,VERIFIED,2018-10-05,,0,404056034114625
PH001033,8474340219,BSNL,Tamil Nadu,P000369,Ravichandran Nadar,VERIFIED,2019-02-07,,0,404002063483234
PH001034,7338674171,Vi,Tamil Nadu,P000369,ADDRESS INCOMPLETE,BULK_ISSUED,2020-03-10,2020-06-16,1,404007138456845
PH001035,9588933044,MTNL,Tamil Nadu,P000369,ADDRESS INCOMPLETE,BULK_ISSUED,2019-10-17,2020-02-21,1,404095812386739
PH001036,9352098148,Jio,Bihar,P000370,Yallappa Angadi,VERIFIED,2025-07-15,,0,404085480500985
PH001037,7754107372,Jio,Bihar,P000370,NOT AVAILABLE,UNVERIFIED,2022-03-10,2023-01-11,1,404046544806344
PH001038,7567260188,Jio,Bihar,P000370,NOT AVAILABLE,UNVERIFIED,2019-10-30,2019-11-25,1,404090970782481
PH001039,7294955682,Jio,Karnataka,P000371,Manoj Yadav,VERIFIED,2022-10-06,,0,404006908840387
PH001040,9154679538,Airtel,Karnataka,P000371,ADDRESS INCOMPLETE,FORGED_KYC,2022-01-26,2022-05-21,1,404095740579376
PH001041,8152980024,BSNL,Karnataka,P000371,Manoj Yadav,VERIFIED,2019-08-28,,0,404014122580484
PH001042,7851302999,Jio,Tamil Nadu,P000372,Rajendran Pillai,VERIFIED,2019-02-21,,0,404030372095625
PH001043,7414974210,BSNL,Tamil Nadu,P000372,Rajendran Pillai,VERIFIED,2023-08-02,,0,404064676376076
PH001044,9851519275,Vi,Bihar,P000373,Saravanan Mudaliar,VERIFIED,2022-03-28,,0,404010675858834
PH001045,7919111688,Jio,Bihar,P000373,Saravanan Mudaliar,VERIFIED,2025-10-10,,0,404028125954250
PH001046,7047148908,Jio,Bihar,P000373,ADDRESS INCOMPLETE,UNVERIFIED,2021-04-21,,1,404095343306666
PH001047,9875312847,MTNL,Karnataka,P000374,Murugan Annadurai,VERIFIED,2025-05-15,,0,404043315216644
PH001048,8442178783,Jio,Karnataka,P000374,Murugan Annadurai,VERIFIED,2026-04-06,,0,404005752575836
PH001049,7131591573,Jio,Karnataka,P000375,Satish Kushwaha,VERIFIED,2019-03-16,,0,404043059616050
PH001050,8660400819,MTNL,Karnataka,P000375,ADDRESS INCOMPLETE,FORGED_KYC,2021-09-22,2022-01-19,1,404083280065564
PH001051,8861242226,Jio,Karnataka,P000375,Shailendra Kushwaha,FORGED_KYC,2023-12-10,2024-04-23,1,404066053894452
PH001052,7448064204,MTNL,Madhya Pradesh,P000376,Hanumanthappa Acharya,VERIFIED,2018-08-11,,0,404086332002683
PH001053,7895381013,BSNL,Madhya Pradesh,P000376,Hanumanthappa Acharya,VERIFIED,2018-05-03,,0,404011506475661
PH001054,8564734036,Jio,Madhya Pradesh,P000376,Hanumanthappa Acharya,VERIFIED,2018-10-23,,0,404084061485460
PH001055,9279884554,Airtel,Tamil Nadu,P000377,Veeresh Acharya,VERIFIED,2018-05-03,,0,404073058163081
PH001056,8195726768,BSNL,Tamil Nadu,P000377,Veeresh Acharya,VERIFIED,2019-12-31,,0,404098760591279
PH001057,9020058209,Airtel,Uttar Pradesh,P000378,Malathi Raja,VERIFIED,2023-10-07,,0,404057441814695
PH001058,7258046572,Jio,Uttar Pradesh,P000378,Saravanan Palanivel,BULK_ISSUED,2023-05-04,,1,404084359790356
PH001059,9578403105,MTNL,Uttar Pradesh,P000378,ADDRESS INCOMPLETE,FORGED_KYC,2024-09-15,2025-06-09,1,404025085804267
PH001060,9349474692,Vi,Uttar Pradesh,P000378,Malathi Raja,VERIFIED,2022-05-08,,0,404097692465840
PH001061,7140784437,Jio,Uttar Pradesh,P000378,Selvam Raja,FORGED_KYC,2022-08-02,,1,404053912040806
PH001062,7879576513,MTNL,Tamil Nadu,P000379,Saravanan Naicker,VERIFIED,2024-12-12,,0,404060131321070
PH001063,9212246394,MTNL,Tamil Nadu,P000379,ADDRESS INCOMPLETE,UNVERIFIED,2019-11-30,2020-08-03,1,404098693502850
PH001064,8136866696,Jio,Tamil Nadu,P000379,Ilango Pandian,UNVERIFIED,2024-11-06,,1,404075911072483
PH001065,9401037756,Vi,Tamil Nadu,P000379,Saravanan Naicker,VERIFIED,2026-04-02,,0,404086959467385
PH001066,9458071906,Vi,Tamil Nadu,P000379,ADDRESS INCOMPLETE,FORGED_KYC,2024-07-01,2024-12-03,1,404002462956680
PH001067,9342560351,MTNL,Madhya Pradesh,P000380,Rajendran Gounder,VERIFIED,2019-04-07,,0,404037339184860
PH001068,7987439002,Jio,Madhya Pradesh,P000380,NOT AVAILABLE,FORGED_KYC,2021-09-07,2022-03-25,1,404096466424941
PH001069,8426731293,Vi,Madhya Pradesh,P000381,Perumal Subramanian,VERIFIED,2023-11-22,,0,404004721174560
PH001070,7096317864,MTNL,Madhya Pradesh,P000381,Kannan Palanivel,UNVERIFIED,2023-04-19,2023-07-19,1,404039660098678
PH001071,9490257510,MTNL,Madhya Pradesh,P000381,ADDRESS INCOMPLETE,BULK_ISSUED,2018-09-29,2019-03-11,1,404039015405626
PH001072,8277676391,BSNL,Bihar,P000382,Mallikarjun Rai,VERIFIED,2025-07-01,,0,404010434106286
PH001073,9361147882,Vi,Bihar,P000382,NOT AVAILABLE,UNVERIFIED,2024-10-11,2025-10-25,1,404042643969459
PH001074,9289719551,Vi,Bihar,P000382,Puttaraju Naik,FORGED_KYC,2018-10-29,2019-04-10,1,404013718932766
PH001075,9444014366,Vi,Bihar,P000382,ADDRESS INCOMPLETE,FORGED_KYC,2022-08-13,2023-04-12,1,404024666450299
PH001076,9290970468,Airtel,Rajasthan,P000383,Balbir Yadav,VERIFIED,2023-12-18,,0,404022735947145
PH001077,7110998664,BSNL,Rajasthan,P000383,Balbir Yadav,VERIFIED,2025-02-19,,0,404099073707434
PH001078,9880965590,Vi,Rajasthan,P000383,Ashok Nagar,BULK_ISSUED,2018-06-11,2019-04-11,1,404068516357720
PH001079,7023603165,Jio,Bihar,P000384,Deepak Gupta,VERIFIED,2026-03-27,,0,404087551739920
PH001080,8418887494,Vi,Bihar,P000384,Ashok Pandey,BULK_ISSUED,2018-10-21,,1,404011407319197
PH001081,7726704569,MTNL,Bihar,P000384,Deepak Gupta,VERIFIED,2022-08-28,,0,404076348654722
PH001082,7788705676,MTNL,Bihar,P000384,Rajesh Mishra,FORGED_KYC,2018-04-27,,1,404047233122780
PH001083,8403444807,BSNL,Bihar,P000384,ADDRESS INCOMPLETE,BULK_ISSUED,2024-04-13,,1,404034536535968
PH001084,7722664265,Jio,Tamil Nadu,P000385,Ilango Palanivel,VERIFIED,2022-04-27,,0,404097621266350
PH001085,8001772733,MTNL,Madhya Pradesh,P000386,Thangaraj Naicker,VERIFIED,2018-08-07,,0,404032976911318
PH001086,9927838164,Vi,Madhya Pradesh,P000386,NOT AVAILABLE,UNVERIFIED,2022-04-12,2022-09-15,1,404014180137425
PH001087,9222754109,Vi,Madhya Pradesh,P000386,NOT AVAILABLE,UNVERIFIED,2019-02-09,2019-07-30,1,404085420667124
PH001088,7409860978,Vi,Madhya Pradesh,P000386,ADDRESS INCOMPLETE,BULK_ISSUED,2021-05-30,2021-10-27,1,404039242811236
PH001089,7186296629,Airtel,Uttar Pradesh,P000387,Selvam Naicker,VERIFIED,2020-10-17,,0,404031912266755
PH001090,7657998734,BSNL,Uttar Pradesh,P000387,Selvam Naicker,VERIFIED,2020-03-10,,0,404089391852147
PH001091,8730385472,MTNL,Uttar Pradesh,P000387,ADDRESS INCOMPLETE,BULK_ISSUED,2024-06-25,2024-10-26,1,404042114585619
PH001092,9568643681,Airtel,Rajasthan,P000388,Manjunath Hegde,VERIFIED,2019-05-18,,0,404081173105215
PH001093,7742992647,BSNL,Rajasthan,P000388,Hanumanthappa Bhat,FORGED_KYC,2024-04-03,2024-06-21,1,404001850773095
PH001094,7343691715,MTNL,Rajasthan,P000388,Manjunath Hegde,VERIFIED,2023-07-11,,0,404012046444627
PH001095,8369934649,Jio,Rajasthan,P000388,NOT AVAILABLE,FORGED_KYC,2025-07-27,,1,404007248631134
PH001096,8627086502,Jio,Karnataka,P000389,Shivanna Angadi,VERIFIED,2025-08-05,,0,404036080608317
PH001097,8699881688,Airtel,Karnataka,P000389,Shivanna Angadi,VERIFIED,2023-06-09,,0,404048426250411
PH001098,8773090952,Airtel,Rajasthan,P000390,Chitra Mudaliar,VERIFIED,2022-11-10,,0,404036314546152
PH001099,8557761648,Jio,Rajasthan,P000390,ADDRESS INCOMPLETE,FORGED_KYC,2021-08-14,2022-03-17,1,404000062182358
PH001100,7976236228,MTNL,Karnataka,P000391,Mallikarjun Desai,VERIFIED,2020-06-08,,0,404029607135796
PH001101,8069513947,Vi,Karnataka,P000391,Mallikarjun Desai,VERIFIED,2024-11-09,,0,404094349677873
PH001102,7630062772,BSNL,Karnataka,P000391,Mallikarjun Desai,VERIFIED,2020-01-22,,0,404011356947126
PH001103,8919755549,Jio,Uttar Pradesh,P000392,Palanisamy Raja,VERIFIED,2024-12-10,,0,404047663905652
PH001104,8843800241,Airtel,Uttar Pradesh,P000393,Anbu Muthusamy,VERIFIED,2025-10-21,,0,404060354258595
PH001105,8244739847,Jio,Uttar Pradesh,P000393,Anbu Muthusamy,VERIFIED,2018-10-18,,0,404097486531285
PH001106,7554801031,BSNL,Uttar Pradesh,P000393,ADDRESS INCOMPLETE,BULK_ISSUED,2024-09-22,2025-04-26,1,404070418778630
PH001107,9395935646,Jio,Karnataka,P000394,Pramod Shukla,VERIFIED,2019-11-19,,0,404005614104886
PH001108,8861938107,MTNL,Tamil Nadu,P000395,Kannan Annadurai,VERIFIED,2020-09-17,,0,404028367961207
PH001109,7621418184,Airtel,Tamil Nadu,P000395,Kannan Annadurai,VERIFIED,2018-03-09,,0,404097901740397
PH001110,7821543800,BSNL,Tamil Nadu,P000395,Kannan Annadurai,VERIFIED,2026-04-10,,0,404029236579891
PH001111,7050866109,Jio,Karnataka,P000396,Netrapal Nishad,VERIFIED,2026-06-16,,0,404065049398050
PH001112,7403626533,BSNL,Karnataka,P000396,NOT AVAILABLE,FORGED_KYC,2018-12-24,,1,404069420754255
PH001113,8305285625,Vi,Rajasthan,P000397,Selvam Gounder,VERIFIED,2024-10-30,,0,404081366618800
PH001114,9959552122,Jio,Rajasthan,P000397,Selvam Gounder,VERIFIED,2023-02-18,,0,404055631440456
PH001115,9662691422,MTNL,Rajasthan,P000397,Selvam Gounder,VERIFIED,2023-06-10,,0,404027106976755
PH001116,8723857312,Vi,Bihar,P000398,Girish Hiremath,VERIFIED,2021-11-27,,0,404073340533990
PH001117,8009373001,BSNL,Bihar,P000398,NOT AVAILABLE,UNVERIFIED,2021-10-22,2022-05-30,1,404022010328311
PH001118,7495646947,Jio,Bihar,P000398,NOT AVAILABLE,FORGED_KYC,2020-02-09,2020-10-23,1,404006102834960
PH001119,9348312306,MTNL,Bihar,P000398,Girish Hiremath,VERIFIED,2025-05-12,,0,404012587811025
PH001120,7003316759,Jio,Tamil Nadu,P000399,Netrapal Bhardwaj,VERIFIED,2024-06-06,,0,404062070986795
PH001121,8157754481,BSNL,Tamil Nadu,P000399,NOT AVAILABLE,FORGED_KYC,2018-09-14,,1,404072156639627
PH001122,9164871027,Jio,Tamil Nadu,P000399,Rakesh Shukla,BULK_ISSUED,2025-05-10,2025-06-21,1,404096411774494
PH001123,9607599110,Jio,Tamil Nadu,P000399,Netrapal Bhardwaj,VERIFIED,2022-04-08,,0,404001283702562
PH001124,9487377424,Vi,Tamil Nadu,P000400,Mallikarjun Hiremath,VERIFIED,2019-04-12,,0,404035648078940
PH001125,9564388733,Vi,Tamil Nadu,P000400,Puttaraju Naik,UNVERIFIED,2020-06-17,2021-05-03,1,404064428722313
PH001126,8012948693,Vi,Tamil Nadu,P000400,Mallikarjun Hiremath,VERIFIED,2018-01-08,,0,404004953640352
PH001127,9008782238,Vi,Karnataka,P000401,Rajendran Subramanian,VERIFIED,2019-04-23,,0,404054768476750
PH001128,8409444274,Jio,Karnataka,P000401,Rajendran Subramanian,VERIFIED,2020-03-24,,0,404076644410619
PH001129,7222203876,BSNL,Karnataka,P000401,Rajendran Subramanian,VERIFIED,2025-02-12,,0,404038429184612
PH001130,8943586213,Jio,Rajasthan,P000402,Sanjay Dubey,VERIFIED,2025-06-20,,0,404084180717809
PH001131,7273234251,Airtel,Rajasthan,P000402,NOT AVAILABLE,FORGED_KYC,2022-03-14,2022-08-30,1,404075565173942
PH001132,8319434852,Jio,Rajasthan,P000402,Sanjay Dubey,VERIFIED,2025-03-26,,0,404058470854124
PH001133,7272116244,Airtel,Karnataka,P000403,Saravanan Mudaliar,VERIFIED,2020-07-20,,0,404016961760004
PH001134,9166626089,Vi,Karnataka,P000403,ADDRESS INCOMPLETE,BULK_ISSUED,2020-02-08,2020-09-12,1,404037103558453
PH001135,7904715929,Jio,Karnataka,P000403,Elango Gounder,BULK_ISSUED,2024-05-19,2025-01-27,1,404058870432080
PH001136,9399009886,Vi,Karnataka,P000403,Saravanan Mudaliar,VERIFIED,2022-09-20,,0,404067334598407
PH001137,9501769314,Jio,Bihar,P000404,Elango Annadurai,VERIFIED,2020-04-25,,0,404027849192933
PH001138,8193550629,Vi,Bihar,P000404,Elango Annadurai,VERIFIED,2024-07-13,,0,404020476330112
PH001139,9098427788,Vi,Bihar,P000404,Ilango Nadar,FORGED_KYC,2021-02-15,,1,404027397864516
PH001140,9190752277,Vi,Bihar,P000405,Om Prakash Chauhan,VERIFIED,2026-03-04,,0,404088871436539
PH001141,7904465659,Vi,Bihar,P000405,Munna Tomar,UNVERIFIED,2023-04-08,2024-01-24,1,404079208945612
