account_id,account_number,ifsc,bank,branch_city,branch_state,holder_person_id,holder_org_id,holder_name,account_type,opened_date,status,is_mule_account,kyc_risk_rating
AC000662,817026245852,ABXX0243167,Axis Bank,Murshidabad,West Bengal,P000356,,Sudha Kushwaha,SAVINGS,2024-09-16,ACTIVE,0,MEDIUM
AC000663,070308854234,IBXX0898376,ICICI Bank,Chennai,Tamil Nadu,P000357,,Om Prakash Rajput,CURRENT,2019-08-21,ACTIVE,0,MEDIUM
AC000664,875598680666,FBXX0430673,Federal Bank,Purnia,Bihar,P000358,,Prakash Rai,SAVINGS,2019-04-05,ACTIVE,0,LOW
AC000665,103052703441,HBXX0844043,HDFC Bank,Jaunpur,Uttar Pradesh,P000359,,Shivanna Kamath,SAVINGS,2014-08-30,ACTIVE,0,HIGH
AC000666,55586445264,IFBX0650723,IDFC First Bank,Jaunpur,Uttar Pradesh,P000359,,Shivanna Kamath,SAVINGS,2021-02-15,ACTIVE,0,HIGH
AC000667,24154479958185,ASFB0012083,AU Small Finance Bank,Meerut,Uttar Pradesh,P000360,,Jagdish Singh,SAVINGS,2014-12-31,DORMANT,0,LOW
AC000668,016945296724,UBOI0347014,Union Bank of India,Jabalpur,Madhya Pradesh,P000361,,Ramesh Dixit,SAVINGS,2021-08-19,ACTIVE,0,LOW
AC000669,9772989872569374,KVBX0686398,Karur Vysya Bank,Indore,Madhya Pradesh,P000362,,Suresh Jaiswal,SAVINGS,2017-05-15,ACTIVE,0,LOW
AC000670,5744582574237720,CBXX0439345,Canara Bank,Indore,Madhya Pradesh,P000363,,Perumal Kurup,SAVINGS,2018-03-09,ACTIVE,0,MEDIUM
AC000671,8713950385433665,HBXX0819320,HDFC Bank,Indore,Madhya Pradesh,P000363,,Perumal Kurup,SAVINGS,2026-01-13,ACTIVE,0,HIGH
AC000672,23005166523431,APBX0946574,Airtel Payments Bank,Khargone,Madhya Pradesh,P000364,,Jitendra Prajapati,OVERDRAFT,2018-08-05,ACTIVE,0,MEDIUM
AC000673,72299552157,PPBX0231488,Paytm Payments Bank,Barmer,Rajasthan,P000365,,Velu Nadar,SAVINGS,2021-02-02,ACTIVE,0,LOW
AC000674,95177434021970,ASFB0206348,AU Small Finance Bank,Mangaluru,Karnataka,P000366,,Har Prasad Yadav,WALLET,2025-03-09,ACTIVE,0,LOW
AC000675,52138674171,CBOI0448590,Central Bank of India,Mangaluru,Karnataka,P000366,,Har Prasad Yadav,CURRENT,2022-07-30,ACTIVE,0,HIGH
AC000676,3446802340702672,PPBX0601880,Paytm Payments Bank,Patna,Bihar,P000367,,Ilango Annadurai,CURRENT,2018-09-30,ACTIVE,0,HIGH
AC000677,567194955682,IOBX0106908,Indian Overseas Bank,Trichy,Tamil Nadu,P000368,,Dinesh Rathore,SAVINGS,2017-04-20,DORMANT,0,LOW
AC000678,96623546795383,IOBX0779295,Indian Overseas Bank,Trichy,Tamil Nadu,P000368,,Dinesh Rathore,SAVINGS,2024-03-02,ACTIVE,0,LOW
AC000679,28855298002,ASFB0461412,AU Small Finance Bank,Trichy,Tamil Nadu,P000368,,Dinesh Rathore,SAVINGS,2017-05-08,ACTIVE,0,MEDIUM
AC000680,11055967287841,KMBX0856788,Kotak Mahindra Bank,Trichy,Tamil Nadu,P000368,,Dinesh Rathore,SAVINGS,2024-06-19,ACTIVE,0,MEDIUM
AC000681,657244438077,BBXX0442149,Bandhan Bank,Trichy,Tamil Nadu,P000368,,Dinesh Rathore,SAVINGS,2016-11-01,DORMANT,0,LOW
AC000682,411702729355,CBXX0973286,Canara Bank,Tirunelveli,Tamil Nadu,P000369,,Ravichandran Nadar,SAVINGS,2014-08-26,ACTIVE,0,LOW
AC000683,205025802894,ASFB0683053,AU Small Finance Bank,Munger,Bihar,P000370,,Yallappa Angadi,SAVINGS,2016-02-04,CLOSED,0,MEDIUM
AC000684,6819864864665935,SBOI0238571,State Bank of India,Munger,Bihar,P000370,,Yallappa Angadi,OVERDRAFT,2026-04-09,ACTIVE,0,LOW
AC000685,6810630072182653,APBX0538218,Airtel Payments Bank,Bengaluru,Karnataka,P000371,,Manoj Yadav,SAVINGS,2016-02-02,ACTIVE,1,HIGH
AC000686,214749354941,FBXX0097587,Federal Bank,Bengaluru,Karnataka,P000371,,Manoj Yadav,CURRENT,2019-07-02,FROZEN,0,MEDIUM
AC000687,228328006556,SBOI0424581,State Bank of India,Chennai,Tamil Nadu,P000372,,Rajendran Pillai,SAVINGS,2025-08-17,ACTIVE,0,LOW
AC000688,226167336605,BBXX0389445,Bandhan Bank,Chennai,Tamil Nadu,P000372,,Rajendran Pillai,SAVINGS,2015-05-12,CLOSED,0,MEDIUM
AC000689,32371535795,SBOI0394559,State Bank of India,Chennai,Tamil Nadu,P000372,,Rajendran Pillai,CURRENT,2020-04-27,ACTIVE,0,LOW
AC000690,3591247043124021,IOBX0409914,Indian Overseas Bank,Purnia,Bihar,P000373,,Saravanan Mudaliar,CURRENT,2024-05-12,ACTIVE,1,LOW
AC000691,524423311327,BBXX0734217,Bandhan Bank,Mangaluru,Karnataka,P000374,,Murugan Annadurai,SAVINGS,2023-01-26,DORMANT,0,LOW
AC000692,3585932109855657,IOBX0680178,Indian Overseas Bank,Mangaluru,Karnataka,P000375,,Satish Kushwaha,SAVINGS,2016-04-23,FROZEN,1,MEDIUM
AC000693,15519657816917,ABXX0231404,Axis Bank,Mangaluru,Karnataka,P000375,,Satish Kushwaha,SAVINGS,2022-07-19,ACTIVE,1,LOW
AC000694,8920058209357441,CBOI0814695,Central Bank of India,Mangaluru,Karnataka,P000375,,Satish Kushwaha,CURRENT,2015-04-24,ACTIVE,1,LOW
AC000695,0794142824883144,IBXX0682040,ICICI Bank,Jabalpur,Madhya Pradesh,P000376,,Hanumanthappa Acharya,SAVINGS,2022-09-21,FROZEN,0,LOW
AC000696,51194725948,BBXX0776126,Bandhan Bank,Chennai,Tamil Nadu,P000377,,Veeresh Acharya,CURRENT,2021-07-30,ACTIVE,0,LOW
AC000697,72673129340,IFBX0472117,IDFC First Bank,Noida,Uttar Pradesh,P000378,,Malathi Raja,SAVINGS,2021-02-07,ACTIVE,0,MEDIUM
AC000698,7140620963178648,FBXX0971439,Federal Bank,Noida,Uttar Pradesh,P000378,,Malathi Raja,SAVINGS,2014-06-03,FROZEN,0,MEDIUM
AC000699,6763917104341062,IFBX0864792,IDFC First Bank,Tirunelveli,Tamil Nadu,P000379,,Saravanan Naicker,SAVINGS,2016-10-02,ACTIVE,0,MEDIUM
AC000700,47882448156,BBXX0426439,Bandhan Bank,Tirunelveli,Tamil Nadu,P000379,,Saravanan Naicker,CURRENT,2014-11-21,ACTIVE,0,HIGH
AC000701,83435849727791,PPBX0345094,Paytm Payments Bank,Bhind,Madhya Pradesh,P000380,,Rajendran Gounder,CURRENT,2017-10-28,ACTIVE,1,LOW
AC000702,9468576786340582,BBXX0909704,Bandhan Bank,Bhind,Madhya Pradesh,P000380,,Rajendran Gounder,CURRENT,2023-10-17,FROZEN,1,LOW
AC000703,14073191975,ABXX0683267,Axis Bank,Bhind,Madhya Pradesh,P000381,,Perumal Subramanian,SAVINGS,2017-12-03,CLOSED,0,MEDIUM
AC000704,3486547223030859,FBXX0388705,Federal Bank,Bhind,Madhya Pradesh,P000381,,Perumal Subramanian,WALLET,2026-04-21,ACTIVE,0,MEDIUM
AC000705,4284285177565658,CBOI0846918,Central Bank of India,Siwan,Bihar,P000382,,Mallikarjun Rai,SAVINGS,2017-04-23,ACTIVE,1,LOW
AC000706,77273383297,APBX0691131,Airtel Payments Bank,Bharatpur,Rajasthan,P000383,,Balbir Yadav,SAVINGS,2022-02-08,ACTIVE,0,LOW
AC000707,69122189803,KVBX0263101,Karur Vysya Bank,Patna,Bihar,P000384,,Deepak Gupta,CURRENT,2017-03-24,FROZEN,0,HIGH
AC000708,21145856197804,KVBX0818902,Karur Vysya Bank,Chennai,Tamil Nadu,P000385,,Ilango Palanivel,SAVINGS,2016-07-16,ACTIVE,1,MEDIUM
AC000709,07294883181007,BOBX0057377,Bank of Baroda,Chennai,Tamil Nadu,P000385,,Ilango Palanivel,SAVINGS,2025-01-10,ACTIVE,0,MEDIUM
AC000710,18894695847136,PNBX0864368,Punjab National Bank,Jabalpur,Madhya Pradesh,P000386,,Thangaraj Naicker,SAVINGS,2024-05-26,ACTIVE,0,MEDIUM
AC000711,44324086328316,IBXX0826882,ICICI Bank,Lucknow,Uttar Pradesh,P000387,,Selvam Naicker,SAVINGS,2018-03-15,ACTIVE,0,MEDIUM
AC000712,136080608317,FBXX0427448,Federal Bank,Lucknow,Uttar Pradesh,P000387,,Selvam Naicker,OVERDRAFT,2021-04-10,ACTIVE,0,MEDIUM
AC000713,9459268087309095,SBOI0233631,State Bank of India,Jodhpur,Rajasthan,P000388,,Manjunath Hegde,SAVINGS,2018-10-14,ACTIVE,0,LOW
AC000714,76236228829607,CBXX0135796,Canara Bank,Kalaburagi,Karnataka,P000389,,Shivanna Angadi,SAVINGS,2021-02-28,CLOSED,0,MEDIUM
AC000715,13947594349677,UBOI0873715,Union Bank of India,Kalaburagi,Karnataka,P000389,,Shivanna Angadi,SAVINGS,2020-05-13,ACTIVE,0,LOW
AC000716,0195677318842247,SBOI0893069,State Bank of India,Alwar,Rajasthan,P000390,,Chitra Mudaliar,WALLET,2018-02-14,ACTIVE,0,HIGH
AC000717,814359733511,YBXX0552415,Yes Bank,Bengaluru,Karnataka,P000391,,Mallikarjun Desai,CURRENT,2026-03-23,ACTIVE,0,LOW
AC000718,1207959709321418,IBXX0184397,ICICI Bank,Lucknow,Uttar Pradesh,P000392,,Palanisamy Raja,CURRENT,2024-07-24,ACTIVE,1,LOW
AC000719,234215438007,IBXX0292365,IndusInd Bank,Lucknow,Uttar Pradesh,P000392,,Palanisamy Raja,CURRENT,2013-07-29,ACTIVE,0,MEDIUM
AC000720,4922604217254014,ASFB0861271,AU Small Finance Bank,Lucknow,Uttar Pradesh,P000392,,Palanisamy Raja,OVERDRAFT,2015-05-26,ACTIVE,1,MEDIUM
AC000721,33656436942075,UBOI0425523,Union Bank of India,Ghaziabad,Uttar Pradesh,P000393,,Anbu Muthusamy,SAVINGS,2021-09-29,ACTIVE,0,HIGH
AC000722,71956052856,KVBX0255813,Karur Vysya Bank,Kalaburagi,Karnataka,P000394,,Pramod Shukla,CURRENT,2013-04-08,DORMANT,0,LOW
AC000723,97245955212,BOBX0215563,Bank of Baroda,Kalaburagi,Karnataka,P000394,,Pramod Shukla,SAVINGS,2025-01-09,ACTIVE,0,LOW
AC000724,19593372513386,YBXX0399754,Yes Bank,Chennai,Tamil Nadu,P000395,,Kannan Annadurai,SAVINGS,2023-07-20,ACTIVE,0,LOW
AC000725,34747464023055,KVBX0412124,Karur Vysya Bank,Bengaluru,Karnataka,P000396,,Netrapal Nishad,WALLET,2023-01-25,ACTIVE,0,LOW
AC000726,8214567475026158,BOBX0618613,Bank of Baroda,Bharatpur,Rajasthan,P000397,,Selvam Gounder,SAVINGS,2022-05-23,ACTIVE,0,LOW
AC000727,9886744959737862,PPBX0659117,Paytm Payments Bank,Bharatpur,Rajasthan,P000397,,Selvam Gounder,SAVINGS,2015-03-02,ACTIVE,0,MEDIUM
AC000728,888340258626,BOBX0380869,Bank of Baroda,Bharatpur,Rajasthan,P000397,,Selvam Gounder,SAVINGS,2023-12-22,ACTIVE,0,LOW
AC000729,1117087822385547,PNBX0684767,Punjab National Bank,Purnia,Bihar,P000398,,Girish Hiremath,SAVINGS,2017-04-16,CLOSED,0,MEDIUM
AC000730,0441593850981814,ASFB0969645,AU Small Finance Bank,Chennai,Tamil Nadu,P000399,,Netrapal Bhardwaj,SAVINGS,2024-08-06,ACTIVE,1,LOW
AC000731,256246775166,PNBX0630317,Punjab National Bank,Chennai,Tamil Nadu,P000400,,Mallikarjun Hiremath,CURRENT,2017-11-20,ACTIVE,0,LOW
AC000732,418245388067,CBOI0722433,Central Bank of India,Mangaluru,Karnataka,P000401,,Rajendran Subramanian,SAVINGS,2013-02-16,ACTIVE,0,LOW
AC000733,01251283370,IBXX0790030,IndusInd Bank,Mangaluru,Karnataka,P000401,,Rajendran Subramanian,SAVINGS,2016-08-15,ACTIVE,0,LOW
AC000734,66324180814,KVBX0784152,Karur Vysya Bank,Mangaluru,Karnataka,P000401,,Rajendran Subramanian,SAVINGS,2025-10-08,ACTIVE,0,LOW
AC000735,622398270066,CBXX0294397,Canara Bank,Alwar,Rajasthan,P000402,,Sanjay Dubey,CURRENT,2023-03-19,DORMANT,0,LOW
AC000736,57081775343374,UBOI0799455,Union Bank of India,Kalaburagi,Karnataka,P000403,,Saravanan Mudaliar,CURRENT,2019-06-25,ACTIVE,0,LOW
AC000737,800563474382,PPBX0882599,Paytm Payments Bank,Kalaburagi,Karnataka,P000403,,Saravanan Mudaliar,SAVINGS,2023-09-21,ACTIVE,0,LOW
AC000738,03499411529,FBXX0926440,Federal Bank,Purnia,Bihar,P000404,,Elango Annadurai,SAVINGS,2023-05-12,ACTIVE,0,LOW
AC000739,03054658787476,IOBX0851932,Indian Overseas Bank,Purnia,Bihar,P000404,,Elango Annadurai,SAVINGS,2021-06-26,DORMANT,0,LOW
AC000740,688833458096,BBXX0963095,Bandhan Bank,Muzaffarpur,Bihar,P000405,,Om Prakash Chauhan,CURRENT,2014-04-30,DORMANT,0,LOW
AC000741,65666330802543,FBXX0731676,Federal Bank,Trichy,Tamil Nadu,P000406,,Triloki Dubey,SAVINGS,2026-05-11,ACTIVE,0,HIGH
AC000742,21138712708,ABXX0397153,Axis Bank,Jaipur,Rajasthan,P000407,,Ajay Prajapati,CURRENT,2013-05-02,CLOSED,0,LOW
AC000743,07419838773187,SBOI0987811,State Bank of India,Bengaluru,Karnataka,P000408,,Manjunath Gowda,SAVINGS,2017-09-14,ACTIVE,0,MEDIUM
AC000744,106261262408,IOBX0926026,Indian Overseas Bank,Bengaluru,Karnataka,P000408,,Manjunath Gowda,CURRENT,2020-12-23,ACTIVE,0,HIGH
AC000745,4032487357000711,HBXX0691741,HDFC Bank,Varanasi,Uttar Pradesh,P000409,,Sanjay Nagar,SAVINGS,2017-04-17,FROZEN,0,LOW
AC000746,449488709346,YBXX0744846,Yes Bank,Gwalior,Madhya Pradesh,P000410,,Arun Maurya,SAVINGS,2015-03-19,ACTIVE,0,MEDIUM
AC000747,1947125093700911,BOIX0165377,Bank of India,Khargone,Madhya Pradesh,P000411,,Kumaraswamy Kulkarni,OVERDRAFT,2019-07-16,ACTIVE,0,HIGH
AC000748,27711315176788,IBXX0235513,IndusInd Bank,Bharatpur,Rajasthan,P000412,,Lokesh Chikkanna,SAVINGS,2020-09-27,ACTIVE,1,LOW
AC000749,03809787851453,IBXX0885283,ICICI Bank,Bharatpur,Rajasthan,P000412,,Lokesh Chikkanna,SAVINGS,2018-01-21,FROZEN,1,LOW
AC000750,3679433959564223,KVBX0144908,Karur Vysya Bank,Bharatpur,Rajasthan,P000412,,Lokesh Chikkanna,WALLET,2013-07-18,ACTIVE,1,LOW
AC000751,74641574808663,BOIX0164895,Bank of India,Kalaburagi,Karnataka,P000413,,Selvam Kurup,SAVINGS,2020-07-23,ACTIVE,0,LOW
AC000752,27695953410744,PNBX0303208,Punjab National Bank,Munger,Bihar,P000414,,Thangaraj Rajendran,SAVINGS,2013-08-22,ACTIVE,1,HIGH
AC000753,4223596053962489,BOBX0754829,Bank of Baroda,Munger,Bihar,P000414,,Thangaraj Rajendran,SAVINGS,2024-08-22,FROZEN,0,LOW
AC000754,2437140828663189,FBXX0290154,Federal Bank,Munger,Bihar,P000414,,Thangaraj Rajendran,SAVINGS,2018-06-24,FROZEN,1,LOW
AC000755,071084256589,BOBX0284881,Bank of Baroda,Kalaburagi,Karnataka,P000415,,Vinod Thakur,CURRENT,2017-04-14,ACTIVE,0,LOW
AC000756,214264847641,FBXX0731410,Federal Bank,Kalaburagi,Karnataka,P000415,,Vinod Thakur,SAVINGS,2014-06-26,ACTIVE,0,MEDIUM
AC000757,207053420263,ABXX0496070,Axis Bank,Mangaluru,Karnataka,P000416,,Manikandan Annadurai,CURRENT,2024-01-28,ACTIVE,1,MEDIUM
AC000758,03155383161,HBXX0539083,HDFC Bank,Mangaluru,Karnataka,P000416,,Manikandan Annadurai,SAVINGS,2026-04-10,ACTIVE,1,LOW
AC000759,912092371703,KVBX0548071,Karur Vysya Bank,Mangaluru,Karnataka,P000416,,Manikandan Annadurai,WALLET,2023-10-25,ACTIVE,1,LOW
AC000760,97469237601794,BOBX0343378,Bank of Baroda,Mumbai,Maharashtra,P000417,,Yogendra Tomar,OVERDRAFT,2019-05-26,ACTIVE,0,MEDIUM
AC000761,008050804589,IFBX0542852,IDFC First Bank,Siwan,Bihar,P000418,,Gopal Naskar,SAVINGS,2023-09-28,ACTIVE,0,MEDIUM
AC000762,428497386661,CBOI0601079,Central Bank of India,Siwan,Bihar,P000418,,Gopal Naskar,SAVINGS,2017-06-02,ACTIVE,0,HIGH
AC000763,968767122373,UBOI0922030,Union Bank of India,Kalaburagi,Karnataka,P000419,,Palash Mistry,SAVINGS,2023-06-18,CLOSED,0,LOW
AC000764,26607902980,PPBX0781216,Paytm Payments Bank,Kalaburagi,Karnataka,P000419,,Palash Mistry,SAVINGS,2021-03-21,DORMANT,0,MEDIUM
AC000765,650039915683,ASFB0434711,AU Small Finance Bank,Kalaburagi,Karnataka,P000419,,Palash Mistry,SAVINGS,2013-12-10,ACTIVE,0,LOW
AC000766,76549417775,PPBX0823165,Paytm Payments Bank,Bengaluru,Karnataka,P000420,,Shahnawaz Hussain,WALLET,2020-12-04,DORMANT,1,LOW
AC000767,8047436946805463,PNBX0541530,Punjab National Bank,Bengaluru,Karnataka,P000420,,Shahnawaz Hussain,SAVINGS,2017-02-04,ACTIVE,1,LOW
AC000768,1622270026166953,PNBX0432950,Punjab National Bank,Mumbai,Maharashtra,P000421,,Yusuf Hussain,CURRENT,2024-10-13,ACTIVE,0,LOW
AC000769,16607289865830,SBOI0983664,State Bank of India,Mumbai,Maharashtra,P000421,,Yusuf Hussain,OVERDRAFT,2015-02-11,ACTIVE,0,HIGH
AC000770,06438428239,ASFB0639163,AU Small Finance Bank,Gurugram,Haryana,P000422,,Debashish Biswas,OVERDRAFT,2022-04-02,ACTIVE,1,MEDIUM
AC000771,6837354866914255,CBOI0425559,Central Bank of India,Gurugram,Haryana,P000422,,Debashish Biswas,SAVINGS,2024-08-08,FROZEN,1,HIGH
AC000772,50833504258,PPBX0538683,Paytm Payments Bank,Mangaluru,Karnataka,P000423,,Sikha Halder,WALLET,2015-05-01,ACTIVE,0,MEDIUM
AC000773,5638856853193556,CBXX0429277,Canara Bank,Mangaluru,Karnataka,P000423,,Sikha Halder,SAVINGS,2021-01-03,ACTIVE,0,HIGH
AC000774,5301938440477515,HBXX0256628,HDFC Bank,Bengaluru,Karnataka,P000424,,Shanti Dubey,SAVINGS,2021-08-17,DORMANT,0,LOW
AC000775,5862187540657022,PPBX0458527,Paytm Payments Bank,Kalaburagi,Karnataka,P000425,,Nirmal Chakraborty,SAVINGS,2025-05-02,ACTIVE,0,LOW
AC000776,6180155133412315,PPBX0033777,Paytm Payments Bank,Kalaburagi,Karnataka,P000425,,Nirmal Chakraborty,CURRENT,2020-12-08,FROZEN,0,LOW
AC000777,73322063399534,FBXX0103455,Federal Bank,Munger,Bihar,P000426,,Ibrahim Mirza,WALLET,2014-12-14,ACTIVE,0,LOW
AC000778,73002290077,HBXX0376555,HDFC Bank,Munger,Bihar,P000426,,Ibrahim Mirza,SAVINGS,2018-12-23,ACTIVE,0,LOW
AC000779,95289216722340,YBXX0287957,Yes Bank,Guwahati,Assam,P000427,,Naseer Baig,SAVINGS,2021-02-02,DORMANT,0,MEDIUM
AC000780,7208079483553810,BOBX0666128,Bank of Baroda,Kolkata,West Bengal,P000428,,Sajid Farooqui,CURRENT,2019-03-04,DORMANT,0,LOW
AC000781,746122070731,CBOI0971757,Central Bank of India,Guwahati,Assam,P000429,,Tapan Biswas,SAVINGS,2017-11-14,ACTIVE,0,LOW
AC000782,6376373354724018,BBXX0915991,Bandhan Bank,Guwahati,Assam,P000429,,Tapan Biswas,SAVINGS,2024-03-05,ACTIVE,0,LOW
AC000783,8697280995781010,SBOI0353048,State Bank of India,New Delhi,Delhi,P000430,,Kartik Halder,SAVINGS,2014-03-23,ACTIVE,0,LOW
AC000784,361590726671,FBXX0625626,Federal Bank,Gaya,Bihar,P000431,,Bikash Roy,OVERDRAFT,2026-03-20,FROZEN,0,LOW
AC000785,1341927133974502,UBOI0145311,Union Bank of India,Munger,Bihar,P000432,,Mohammed Pathan,SAVINGS,2016-01-29,ACTIVE,0,MEDIUM
AC000786,4391326145509254,IOBX0083451,Indian Overseas Bank,Munger,Bihar,P000432,,Mohammed Pathan,SAVINGS,2022-11-03,ACTIVE,0,MEDIUM
AC000787,95263627422,YBXX0585396,Yes Bank,Munger,Bihar,P000432,,Mohammed Pathan,SAVINGS,2025-03-15,ACTIVE,0,LOW
AC000788,557087476528,ASFB0683843,AU Small Finance Bank,Munger,Bihar,P000432,,Mohammed Pathan,SAVINGS,2026-01-06,ACTIVE,0,MEDIUM
AC000789,77809602015812,BOIX0870479,Bank of India,Nuh,Haryana,P000433,,Subhas Naskar,CURRENT,2017-01-02,ACTIVE,0,LOW
AC000790,845181853812,FBXX0438311,Federal Bank,Mumbai,Maharashtra,P000434,,Ibrahim Khan,SAVINGS,2015-12-11,ACTIVE,0,MEDIUM
AC000791,3435711023477047,HBXX0290238,HDFC Bank,Karimganj,Assam,P000435,,Naseer Zaidi,WALLET,2017-06-10,FROZEN,0,LOW
AC000792,57443428811,APBX0846298,Airtel Payments Bank,Mumbai,Maharashtra,P000436,,Shahnawaz Mirza,CURRENT,2017-09-07,ACTIVE,0,LOW
AC000793,1164887898337320,PNBX0253539,Punjab National Bank,Mumbai,Maharashtra,P000436,,Shahnawaz Mirza,WALLET,2024-01-29,ACTIVE,0,MEDIUM
AC000794,43915936753594,BOIX0645752,Bank of India,Hisar,Haryana,P000437,,Farida Khan,CURRENT,2014-11-13,ACTIVE,0,HIGH
AC000795,9602041558301916,HBXX0463121,HDFC Bank,Hisar,Haryana,P000437,,Farida Khan,CURRENT,2017-06-12,ACTIVE,0,MEDIUM
AC000796,39969271769343,ABXX0175230,Axis Bank,Hisar,Haryana,P000438,,Kartik Bose,SAVINGS,2015-05-26,DORMANT,0,MEDIUM
AC000797,86966357346232,FBXX0168241,Federal Bank,Hisar,Haryana,P000438,,Kartik Bose,SAVINGS,2013-04-02,ACTIVE,0,LOW
AC000798,73956238127,PNBX0784016,Punjab National Bank,Mumbai,Maharashtra,P000439,,Gopal Biswas,CURRENT,2014-10-02,ACTIVE,0,MEDIUM
AC000799,8813543218126415,FBXX0079567,Federal Bank,New Delhi,Delhi,P000440,,Swapan Gayen,CURRENT,2023-08-30,CLOSED,0,HIGH
AC000800,92882005508,ABXX0569187,Axis Bank,Hisar,Haryana,P000441,,Tanveer Rahman,CURRENT,2026-04-24,ACTIVE,0,MEDIUM
AC000801,1322168280816217,PPBX0300271,Paytm Payments Bank,Hisar,Haryana,P000441,,Tanveer Rahman,CURRENT,2019-01-11,ACTIVE,0,MEDIUM
AC000802,7336234252896606,CBXX0475325,Canara Bank,Solapur,Maharashtra,P000442,,Swapan Gayen,CURRENT,2024-09-29,FROZEN,0,LOW
AC000803,9365289988550592,IOBX0063370,Indian Overseas Bank,Solapur,Maharashtra,P000442,,Swapan Gayen,SAVINGS,2016-01-07,DORMANT,0,LOW
AC000804,44649459924,PNBX0859106,Punjab National Bank,Sonipat,Haryana,P000443,,Salim Zaidi,SAVINGS,2022-01-05,ACTIVE,1,LOW
AC000805,28810791084,KMBX0824179,Kotak Mahindra Bank,Sonipat,Haryana,P000443,,Salim Zaidi,SAVINGS,2018-01-07,ACTIVE,1,LOW
AC000806,57470767031,CBOI0005111,Central Bank of India,Purnia,Bihar,P000444,,Haroon Ansari,OVERDRAFT,2022-04-18,ACTIVE,0,MEDIUM
AC000807,412563747626,ABXX0618407,Axis Bank,New Delhi,Delhi,P000445,,Kartik Das,CURRENT,2018-05-05,ACTIVE,0,HIGH
AC000808,093645885693,IBXX0440788,IndusInd Bank,New Delhi,Delhi,P000446,,Udaiveer Gupta,SAVINGS,2014-04-19,ACTIVE,0,LOW
AC000809,931982630359,IOBX0940123,Indian Overseas Bank,New Delhi,Delhi,P000446,,Udaiveer Gupta,SAVINGS,2018-09-02,FROZEN,0,LOW
AC000810,934923067946,BBXX0733167,Bandhan Bank,Bengaluru,Karnataka,P000447,,Javed Malik,OVERDRAFT,2014-02-28,ACTIVE,0,HIGH
AC000811,684311490604,FBXX0679323,Federal Bank,New Delhi,Delhi,P000448,,Gautam Majumdar,SAVINGS,2013-02-03,ACTIVE,0,HIGH
AC000812,85609189442,PPBX0069256,Paytm Payments Bank,Kalaburagi,Karnataka,P000449,,Sanjib Bhattacharya,SAVINGS,2024-11-12,ACTIVE,0,MEDIUM
AC000813,95041810754387,YBXX0098378,Yes Bank,New Delhi,Delhi,P000450,,Neelam Singh,SAVINGS,2020-03-24,ACTIVE,0,HIGH
AC000814,3803383713279033,SBOI0225304,State Bank of India,New Delhi,Delhi,P000450,,Neelam Singh,SAVINGS,2013-07-19,DORMANT,0,LOW
AC000815,84891728645,PPBX0518814,Paytm Payments Bank,Muzaffarpur,Bihar,P000451,,Munna Chauhan,CURRENT,2022-03-28,ACTIVE,0,LOW
AC000816,468207251043,KVBX0468456,Karur Vysya Bank,Gurugram,Haryana,P000452,,Mushtaq Baig,CURRENT,2023-05-12,FROZEN,1,LOW
AC000817,1337088040450673,SBOI0632420,State Bank of India,Gurugram,Haryana,P000452,,Mushtaq Baig,SAVINGS,2019-10-05,ACTIVE,1,LOW
AC000818,5762857773813416,CBOI0427165,Central Bank of India,Gurugram,Haryana,P000452,,Mushtaq Baig,OVERDRAFT,2016-05-21,ACTIVE,1,LOW
AC000819,26400887917420,UBOI0752563,Union Bank of India,Hisar,Haryana,P000453,,Hariom Shukla,OVERDRAFT,2025-08-05,ACTIVE,0,MEDIUM
AC000820,2130996622906347,SBOI0013635,State Bank of India,Hisar,Haryana,P000453,,Hariom Shukla,SAVINGS,2017-05-28,ACTIVE,0,HIGH
AC000821,80376650783434,IBXX0838348,IndusInd Bank,New Delhi,Delhi,P000454,,Gautam Halder,SAVINGS,2018-04-08,ACTIVE,0,LOW
AC000822,73196847081450,BBXX0823783,Bandhan Bank,Ballari,Karnataka,P000455,,Kartik Majumdar,SAVINGS,2018-07-30,FROZEN,0,MEDIUM
AC000823,97171823130,IFBX0078152,IDFC First Bank,Gurugram,Haryana,P000456,,Manju Prajapati,SAVINGS,2022-10-05,ACTIVE,1,MEDIUM
AC000824,68426040899,IFBX0753365,IDFC First Bank,Munger,Bihar,P000457,,Naseer Malik,SAVINGS,2013-02-27,DORMANT,0,MEDIUM
AC000825,90179363547040,IBXX0806392,IndusInd Bank,Munger,Bihar,P000457,,Naseer Malik,CURRENT,2018-07-09,ACTIVE,0,MEDIUM
AC000826,13699879045464,CBOI0373816,Central Bank of India,Mumbai,Maharashtra,P000458,,Zubair Ahmed,SAVINGS,2024-10-13,ACTIVE,1,MEDIUM
AC000827,14612446580868,IBXX0216135,IndusInd Bank,Mumbai,Maharashtra,P000458,,Zubair Ahmed,WALLET,2016-09-21,ACTIVE,1,MEDIUM
AC000828,33974808770069,IBXX0184345,IndusInd Bank,Mumbai,Maharashtra,P000458,,Zubair Ahmed,CURRENT,2016-05-28,CLOSED,1,LOW
AC000829,336550815341,CBOI0301672,Central Bank of India,New Delhi,Delhi,P000459,,Gopal Pal,SAVINGS,2019-08-18,DORMANT,0,HIGH
