person_id,full_name,first_name,surname,alias,gender,date_of_birth,age,name_region,native_state,native_city,native_area,home_location_id,based_abroad_in,person_type,role,syndicate_id,syndicate_code,risk_score,influence_score,custody_status,first_offence_year,total_cases,is_cross_syndicate_bridge,is_duplicate_record_of,nic_ref,record_source,source_reliability,info_credibility,is_synthetic
P000416,Manikandan Annadurai,Manikandan,Annadurai,Gullu Manikandan,M,1987-02-08,39,tamil,Karnataka,Mangaluru,Ullal,LOC000101,,CRIMINAL,MULE,ORG000005,SYN-MIN,28,0.086,ABSCONDING,2015,3,0,,NIC-6PYB5ZX8G,IPDR,B,6,1
P000417,Yogendra Tomar,Yogendra,Tomar,Kabootar,M,1982-11-01,43,hindi_belt,Maharashtra,Mumbai,Bhendi Bazaar,LOC000004,,CRIMINAL,LOGISTICS,ORG000006,SYN-TRF,51,0.438,ON_BAIL,2006,5,0,,NIC-TXZQ98MEJ,CDR,C,2,1
P000418,Gopal Naskar,Gopal,Naskar,,M,1997-10-09,28,bengali,Bihar,Siwan,Mahadeva,LOC000039,,CRIMINAL,FIXER,ORG000006,SYN-TRF,80,0.625,UNDER_SURVEILLANCE,2014,5,0,,NIC-4NKAONFJJ,BANK_STATEMENT,B,1,1
P000419,Palash Mistry,Palash,Mistry,Guddu Palash,M,1980-05-17,46,bengali,Karnataka,Kalaburagi,Afzalpur,LOC000102,,CRIMINAL,TECH_HANDLER,ORG000006,SYN-TRF,69,0.439,IN_JUDICIAL_CUSTODY,2022,4,0,,NIC-4WT7U7FNK,SEIZURE_MEMO,D,3,1
P000420,Shahnawaz Hussain,Shahnawaz,Hussain,Kabootar,M,1995-07-21,30,muslim,Karnataka,Bengaluru,KG Halli,LOC000099,,CRIMINAL,MULE,ORG000006,SYN-TRF,26,0.079,ON_BAIL,2011,7,0,,NIC-W1N9MYXLA,SURVEILLANCE_REPORT,B,3,1
P000421,Yusuf Hussain,Yusuf,Hussain,Anna Yusuf,M,1998-05-02,28,muslim,Maharashtra,Mumbai,Dongri,LOC000001,,CRIMINAL,RECRUITER,ORG000006,SYN-TRF,68,0.589,AT_LARGE,2015,8,0,,NIC-QRDB435L4,CHARGESHEET,D,4,1
P000422,Debashish Biswas,Debashish,Biswas,Anna Debashish,M,1965-07-27,60,bengali,Haryana,Gurugram,Sohna,LOC000061,,CRIMINAL,MULE,ORG000006,SYN-TRF,18,0.075,ABSCONDING,2022,7,0,,NIC-8RMBVUKX7,FIR,E,2,1
P000423,Sikha Halder,Sikha,Halder,Sikha Master,F,1965-03-15,61,bengali,Karnataka,Mangaluru,Ullal,LOC000101,,CRIMINAL,COURIER,ORG000006,SYN-TRF,31,0.174,AT_LARGE,2025,9,0,,NIC-ATR9WHV3F,INFORMANT_TIP,E,1,1
P000424,Shanti Dubey,Shanti,Dubey,Shanti Kaka,F,1970-01-07,56,hindi_belt,Karnataka,Bengaluru,KG Halli,LOC000099,,CRIMINAL,RECRUITER,ORG000006,SYN-TRF,68,0.58,AT_LARGE,2022,10,0,,NIC-TMITDYSLR,BANK_STATEMENT,C,2,1
P000425,Nirmal Chakraborty,Nirmal,Chakraborty,Nirmal Raja,M,1976-02-16,50,bengali,Karnataka,Kalaburagi,Afzalpur,LOC000102,,CRIMINAL,TECH_HANDLER,ORG000006,SYN-TRF,56,0.403,DECLARED_PO,2013,12,0,,NIC-KCYJ8N1WS,SURVEILLANCE_REPORT,B,5,1
P000426,Ibrahim Mirza,Ibrahim,Mirza,Doctor Ibrahim,M,1989-05-02,37,muslim,Bihar,Munger,Kasim Bazaar,LOC000036,,CRIMINAL,LIEUTENANT,ORG000006,SYN-TRF,75,0.696,AT_LARGE,2008,6,0,,NIC-UXYCUGWAK,INTELLIGENCE_REPORT,B,2,1
P000427,Naseer Baig,Naseer,Baig,Naseer Guddu,M,1988-10-15,37,muslim,Assam,Guwahati,Paltan Bazaar,LOC000113,,CRIMINAL,SHOOTER,ORG000006,SYN-TRF,88,0.347,IN_JUDICIAL_CUSTODY,2007,6,0,,NIC-PQXV4ZTCO,PASSPORT_IMMIGRATION,E,5,1
P000428,Sajid Farooqui,Sajid,Farooqui,,M,1992-03-10,34,muslim,West Bengal,Kolkata,Rajabazar,LOC000048,,CRIMINAL,SHOOTER,ORG000006,SYN-TRF,89,0.406,AT_LARGE,2012,2,0,,NIC-MIIVDFTJW,IPDR,B,2,1
P000429,Tapan Biswas,Tapan,Biswas,Chacha Tapan,M,1987-02-24,39,bengali,Assam,Guwahati,Paltan Bazaar,LOC000113,,CRIMINAL,LIEUTENANT,ORG000006,SYN-TRF,79,0.764,ABSCONDING,2010,6,0,,NIC-4KWG49ZN4,SEIZURE_MEMO,B,2,1
P000430,Kartik Halder,Kartik,Halder,Pappu Kartik,M,1978-11-24,47,bengali,Delhi,New Delhi,Nangloi,LOC000020,,CRIMINAL,LOGISTICS,ORG000006,SYN-TRF,58,0.448,ON_BAIL,1998,5,0,,NIC-BOLPXXV6A,INFORMANT_TIP,C,2,1
P000431,Bikash Roy,Bikash,Roy,Bikash Lambu,M,1965-06-13,61,bengali,Bihar,Gaya,Chandauti,LOC000038,,CRIMINAL,LIEUTENANT,ORG000006,SYN-TRF,92,0.767,AT_LARGE,2019,9,0,,NIC-4CQ0LKZ7G,IPDR,D,2,1
P000432,Mohammed Pathan,Mohammed,Pathan,Guddu,M,1996-09-13,29,muslim,Bihar,Munger,Kasim Bazaar,LOC000036,,CRIMINAL,HAWALA_OPERATOR,ORG000006,SYN-TRF,60,0.7,AT_LARGE,2017,3,0,,NIC-DT1QH26X4,CHARGESHEET,B,3,1
P000433,Subhas Naskar,Subhas,Naskar,Subhas Cheetah,M,1969-01-11,57,bengali,Haryana,Nuh,Punhana,LOC000060,,CRIMINAL,MULE,ORG000006,SYN-TRF,37,0.083,AT_LARGE,2007,5,0,,NIC-31D3SCH53,CRIMINAL_HISTORY_DB,A,3,1
P000434,Ibrahim Khan,Ibrahim,Khan,Ibrahim Raja,M,1971-05-12,55,muslim,Maharashtra,Mumbai,Andheri,LOC000005,,CRIMINAL,FIXER,ORG000006,SYN-TRF,68,0.5,IN_JUDICIAL_CUSTODY,2011,10,0,,NIC-HWC8ZPLF8,CDR,A,1,1
P000435,Naseer Zaidi,Naseer,Zaidi,Naseer Chhota,M,1993-10-15,32,muslim,Assam,Karimganj,Sutarkandi,LOC000115,,CRIMINAL,LOGISTICS,ORG000006,SYN-TRF,46,0.468,DECLARED_PO,2011,6,0,,NIC-GY6FVT1ZB,BANK_STATEMENT,E,2,1
P000436,Shahnawaz Mirza,Shahnawaz,Mirza,,M,1979-10-17,46,muslim,Maharashtra,Mumbai,Andheri,LOC000005,,CRIMINAL,LOGISTICS,ORG000006,SYN-TRF,62,0.408,ABSCONDING,2001,11,0,,NIC-DX4N1RLR6,SEIZURE_MEMO,A,2,1
P000437,Farida Khan,Farida,Khan,Raja,F,2002-03-09,24,muslim,Haryana,Hisar,Barwala,LOC000063,,CRIMINAL,RECRUITER,ORG000006,SYN-TRF,56,0.467,UNDER_SURVEILLANCE,2025,3,0,,NIC-OOBUOES30,SEIZURE_MEMO,C,3,1
P000438,Kartik Bose,Kartik,Bose,Baba Kartik,M,1969-08-24,56,bengali,Haryana,Hisar,Barwala,LOC000063,,CRIMINAL,FIELD_OPERATIVE,ORG000006,SYN-TRF,66,0.24,ABSCONDING,2010,5,0,,NIC-ZCF59WFN7,CRIMINAL_HISTORY_DB,B,4,1
P000439,Gopal Biswas,Gopal,Biswas,,M,1996-07-14,29,bengali,Maharashtra,Mumbai,Malad,LOC000006,,CRIMINAL,FIELD_OPERATIVE,ORG000006,SYN-TRF,36,0.231,AT_LARGE,2016,8,0,,NIC-5PY8IYHGZ,SURVEILLANCE_REPORT,B,1,1
P000440,Swapan Gayen,Swapan,Gayen,Swapan Pehalwan,M,1973-07-20,52,bengali,Delhi,New Delhi,Nangloi,LOC000020,,CRIMINAL,SHOOTER,ORG000006,SYN-TRF,78,0.371,UNDER_SURVEILLANCE,2025,5,0,,NIC-U688ZOZ53,SOCIAL_MEDIA_INTEL,D,2,1
P000441,Tanveer Rahman,Tanveer,Rahman,Chikna Tanveer,M,2001-03-22,25,muslim,Haryana,Hisar,Barwala,LOC000063,,CRIMINAL,FIELD_OPERATIVE,ORG000006,SYN-TRF,41,0.242,UNDER_SURVEILLANCE,2018,4,0,,NIC-BOI6F0BUP,BANK_STATEMENT,C,2,1
P000442,Swapan Gayen,Swapan,Gayen,,M,1972-03-15,54,bengali,Maharashtra,Solapur,Barshi,LOC000014,,CRIMINAL,LOGISTICS,ORG000006,SYN-TRF,56,0.408,DECLARED_PO,2003,9,0,,NIC-4MUISEBN3,IPDR,B,3,1
P000443,Salim Zaidi,Salim,Zaidi,,M,1970-04-15,56,muslim,Haryana,Sonipat,Gohana,LOC000062,,CRIMINAL,MULE,ORG000006,SYN-TRF,38,0.066,ABSCONDING,2013,5,0,,NIC-C074YE0Q8,CDR,C,3,1
P000444,Haroon Ansari,Haroon,Ansari,Master Haroon,M,1985-12-25,40,muslim,Bihar,Purnia,Khajanchi Hat,LOC000041,,CRIMINAL,LOGISTICS,ORG000006,SYN-TRF,46,0.471,DECLARED_PO,2008,3,0,,NIC-21HGJQHKX,INTELLIGENCE_REPORT,C,1,1
P000445,Kartik Das,Kartik,Das,,M,1975-05-11,51,bengali,Delhi,New Delhi,Paharganj,LOC000022,,CRIMINAL,COURIER,ORG000006,SYN-TRF,39,0.169,IN_JUDICIAL_CUSTODY,2018,8,0,,NIC-2QRCIJ7SB,SURVEILLANCE_REPORT,D,3,1
P000446,Udaiveer Gupta,Udaiveer,Gupta,,M,2003-05-05,23,hindi_belt,Delhi,New Delhi,Paharganj,LOC000022,,CRIMINAL,CORRUPT_OFFICIAL,ORG000006,SYN-TRF,73,0.563,EXTRADITION_PENDING,2025,7,0,,NIC-SYQOBNTJA,SOCIAL_MEDIA_INTEL,B,3,1
P000447,Javed Malik,Javed,Malik,Doctor,M,1997-09-11,28,muslim,Karnataka,Bengaluru,Yeshwanthpur,LOC000100,,CRIMINAL,FIELD_OPERATIVE,ORG000006,SYN-TRF,68,0.263,ABSCONDING,2022,9,0,,NIC-74L4YAEVO,SOCIAL_MEDIA_INTEL,B,1,1
P000448,Gautam Majumdar,Gautam,Majumdar,Gautam Raja,M,1993-04-24,33,bengali,Delhi,New Delhi,Chandni Chowk,LOC000015,,CRIMINAL,FIELD_OPERATIVE,ORG000006,SYN-TRF,47,0.214,DECLARED_PO,2017,5,0,,NIC-V6ER988FD,IPDR,C,2,1
P000449,Sanjib Bhattacharya,Sanjib,Bhattacharya,Sanjib Kaana,M,1971-01-20,55,bengali,Karnataka,Kalaburagi,Afzalpur,LOC000102,,CRIMINAL,COURIER,ORG000006,SYN-TRF,38,0.195,IN_JUDICIAL_CUSTODY,1997,7,0,,NIC-EI7TDNOP4,IPDR,A,4,1
P000450,Neelam Singh,Neelam,Singh,Lambu Neelam,F,1990-04-04,36,hindi_belt,Delhi,New Delhi,Seelampur,LOC000016,,CRIMINAL,FIXER,ORG000006,SYN-TRF,72,0.615,ON_BAIL,2021,5,0,,NIC-1H2M3AQ0R,IPDR,C,2,1
P000451,Munna Chauhan,Munna,Chauhan,,M,2003-09-17,22,hindi_belt,Bihar,Muzaffarpur,Mithanpura,LOC000037,,CRIMINAL,FIELD_OPERATIVE,ORG000006,SYN-TRF,54,0.215,UNDER_SURVEILLANCE,2019,3,0,,NIC-L5AU645KL,CDR,D,3,1
P000452,Mushtaq Baig,Mushtaq,Baig,Tinku Mushtaq,M,1972-02-25,54,muslim,Haryana,Gurugram,Sohna,LOC000061,,CRIMINAL,MULE,ORG000006,SYN-TRF,22,0.088,AT_LARGE,2017,6,0,,NIC-4GTNJUKMZ,PASSPORT_IMMIGRATION,A,1,1
P000453,Hariom Shukla,Hariom,Shukla,,M,1977-04-09,49,hindi_belt,Haryana,Hisar,Barwala,LOC000063,,CRIMINAL,LOGISTICS,ORG000006,SYN-TRF,60,0.504,UNDER_SURVEILLANCE,2020,5,0,,NIC-XJTVWU2T1,INFORMANT_TIP,B,2,1
P000454,Gautam Halder,Gautam,Halder,,M,1961-12-07,64,bengali,Delhi,New Delhi,Najafgarh,LOC000019,,CRIMINAL,RECRUITER,ORG000006,SYN-TRF,54,0.456,AT_LARGE,2023,9,0,,NIC-XBU1YU99M,PASSPORT_IMMIGRATION,B,3,1
P000455,Kartik Majumdar,Kartik,Majumdar,,M,1990-01-25,36,bengali,Karnataka,Ballari,Sandur,LOC000103,,CRIMINAL,FIELD_OPERATIVE,ORG000006,SYN-TRF,59,0.287,ON_BAIL,2009,6,0,,NIC-5PRYDGDVR,TOWER_DUMP,B,5,1
P000456,Manju Prajapati,Manju,Prajapati,Manju Langda,F,1969-10-10,56,hindi_belt,Haryana,Gurugram,Sohna,LOC000061,,CRIMINAL,MULE,ORG000006,SYN-TRF,33,0.075,AT_LARGE,2024,8,0,,NIC-8Q97SBIEU,CRIMINAL_HISTORY_DB,E,2,1
P000457,Naseer Malik,Naseer,Malik,Chhota,M,2003-12-09,22,muslim,Bihar,Munger,Kasim Bazaar,LOC000036,,CRIMINAL,FENCE,ORG000006,SYN-TRF,48,0.259,UNDER_SURVEILLANCE,2023,8,0,,NIC-01Z5D7D6X,FIR,C,6,1
P000458,Zubair Ahmed,Zubair,Ahmed,Chacha,M,2000-02-24,26,muslim,Maharashtra,Mumbai,Malad,LOC000006,,CRIMINAL,MULE,ORG000006,SYN-TRF,17,0.069,ON_BAIL,2018,5,0,,NIC-K6F3ME1R3,IPDR,D,6,1
P000459,Gopal Pal,Gopal,Pal,Bhai,M,1961-07-19,64,bengali,Delhi,New Delhi,Sangam Vihar,LOC000021,,CRIMINAL,CORRUPT_OFFICIAL,ORG000006,SYN-TRF,59,0.535,UNDER_SURVEILLANCE,2024,3,0,,NIC-U1JQOU83M,PASSPORT_IMMIGRATION,D,5,1
P000460,Anil Pandey,Anil,Pandey,,M,1966-01-18,60,hindi_belt,Bihar,Munger,Kasim Bazaar,LOC000036,,CRIMINAL,FINANCIER,ORG000006,SYN-TRF,66,0.761,IN_JUDICIAL_CUSTODY,2020,10,0,,NIC-EUUONMTK1,SOCIAL_MEDIA_INTEL,B,5,1
P000461,Palash Sarkar,Palash,Sarkar,Palash Kallu,M,1961-08-24,64,bengali,Haryana,Hisar,Barwala,LOC000063,,CRIMINAL,MULE,ORG000006,SYN-TRF,38,0.077,ON_BAIL,2019,8,0,,NIC-NYHFL67HK,PASSPORT_IMMIGRATION,B,5,1
P000462,Kuldeep Pandey,Kuldeep,Pandey,Bhai,M,1992-06-16,34,hindi_belt,Assam,Guwahati,Paltan Bazaar,LOC000113,,CRIMINAL,FIELD_OPERATIVE,ORG000006,SYN-TRF,51,0.206,UNDER_SURVEILLANCE,2020,7,0,,NIC-0ZGWXTE1T,SURVEILLANCE_REPORT,F,1,1
P000463,Ashim Pal,Ashim,Pal,Ashim Sarkar,M,1975-03-19,51,bengali,West Bengal,Kolkata,Rajabazar,LOC000048,,CRIMINAL,SHOOTER,ORG000006,SYN-TRF,70,0.346,DECLARED_PO,2019,8,0,,NIC-CDNSX0K0L,BANK_STATEMENT,E,5,1
P000464,Vinod Rajput,Vinod,Rajput,,M,1991-04-10,35,hindi_belt,Assam,Guwahati,Paltan Bazaar,LOC000113,Nepal,CRIMINAL,KINGPIN,ORG000006,SYN-TRF,92,0.83,ABSCONDING,2012,11,0,,NIC-BVB4CJ0C8,INTELLIGENCE_REPORT,D,3,1
P000465,Sanjib Das,Sanjib,Das,,M,1967-08-15,58,bengali,Delhi,New Delhi,Seelampur,LOC000016,,CRIMINAL,CORRUPT_OFFICIAL,ORG000006,SYN-TRF,63,0.659,ON_BAIL,1999,3,0,,NIC-IAT44QIU8,CRIMINAL_HISTORY_DB,E,3,1
P000466,Har Prasad Pandey,Har Prasad,Pandey,,M,1992-03-26,34,hindi_belt,Assam,Guwahati,Paltan Bazaar,LOC000113,,CRIMINAL,HAWALA_OPERATOR,ORG000006,SYN-TRF,67,0.783,ON_BAIL,2024,7,0,,NIC-ZSGPOQLTV,CHARGESHEET,F,3,1
P000467,Firoz Rahman,Firoz,Rahman,,M,2002-03-19,24,muslim,Delhi,New Delhi,Nangloi,LOC000020,,CRIMINAL,COURIER,ORG000006,SYN-TRF,53,0.15,UNDER_SURVEILLANCE,2025,6,0,,NIC-YDMLAJCPK,INTELLIGENCE_REPORT,B,3,1
P000468,Gopal Naskar,Gopal,Naskar,Raja Gopal,M,1989-10-09,36,bengali,Delhi,New Delhi,Karol Bagh,LOC000018,,CRIMINAL,SHOOTER,ORG000006,SYN-TRF,87,0.384,AT_LARGE,2013,5,0,,NIC-VVLQV593G,SEIZURE_MEMO,D,4,1
P000469,Mohammed Baig,Mohammed,Baig,Chhota Mohammed,M,1974-08-27,51,muslim,Assam,Guwahati,Paltan Bazaar,LOC000113,,CRIMINAL,RECRUITER,ORG000006,SYN-TRF,51,0.567,AT_LARGE,2020,9,0,,NIC-T219F6LZ6,SURVEILLANCE_REPORT,A,3,1
P000470,Girdhari Shukla,Girdhari,Shukla,,M,1996-09-17,29,hindi_belt,Haryana,Gurugram,Sohna,LOC000061,,CRIMINAL,RECRUITER,ORG000006,SYN-TRF,49,0.475,AT_LARGE,2025,6,0,,NIC-O7KXKGKOJ,TOWER_DUMP,E,3,1
P000471,Swapan Dutta,Swapan,Dutta,,M,1990-08-11,35,bengali,Delhi,New Delhi,Sangam Vihar,LOC000021,,CRIMINAL,SHOOTER,ORG000006,SYN-TRF,74,0.325,IN_JUDICIAL_CUSTODY,2013,3,0,,NIC-EQ9TNED0I,BANK_STATEMENT,B,1,1
P000472,Manoj Kashyap,Manoj,Kashyap,,M,1998-07-27,27,hindi_belt,West Bengal,Siliguri,Matigara,LOC000052,,CRIMINAL,LIEUTENANT,ORG000007,SYN-ARM,84,0.667,UNDER_SURVEILLANCE,2018,8,0,,NIC-237CZ1BNL,FIR,C,2,1
P000473,Arun Kashyap,Arun,Kashyap,,M,1982-04-09,44,hindi_belt,Maharashtra,Mumbai,Malad,LOC000006,,CRIMINAL,MULE,ORG000007,SYN-ARM,29,0.075,ON_BAIL,2017,6,0,,NIC-QKN99UZWL,IPDR,D,2,1
P000474,Prakash Singh,Prakash,Singh,Prakash Guddu,M,2000-07-11,25,hindi_belt,Maharashtra,Mumbai,Dharavi,LOC000002,,CRIMINAL,LOGISTICS,ORG000007,SYN-ARM,64,0.402,ABSCONDING,2024,3,0,,NIC-5WV2XKKUB,CDR,A,2,1
P000475,Tanveer Pathan,Tanveer,Pathan,,M,1964-04-03,62,muslim,Jharkhand,Giridih,Bengabad,LOC000046,,CRIMINAL,MULE,ORG000007,SYN-ARM,17,0.092,UNDER_SURVEILLANCE,2024,6,0,,NIC-ZQJV8WZIY,CDR,D,3,1
P000476,Imran Rahman,Imran,Rahman,,M,1962-04-18,64,muslim,Madhya Pradesh,Gwalior,Morar,LOC000080,,CRIMINAL,MULE,ORG000007,SYN-ARM,19,0.073,ON_BAIL,2015,5,0,,NIC-5OOPO2NJA,SOCIAL_MEDIA_INTEL,B,1,1
P000477,Tanveer Farooqui,Tanveer,Farooqui,,M,1971-09-19,54,muslim,Madhya Pradesh,Gwalior,Morar,LOC000080,,CRIMINAL,FIELD_OPERATIVE,ORG000007,SYN-ARM,60,0.285,IN_JUDICIAL_CUSTODY,2000,6,0,,NIC-YQXQ1XXPU,TOWER_DUMP,B,5,1
P000478,Triloki Tiwari,Triloki,Tiwari,Langda,M,1992-12-16,33,hindi_belt,Bihar,Purnia,Khajanchi Hat,LOC000041,,CRIMINAL,FIELD_OPERATIVE,ORG000007,SYN-ARM,55,0.27,IN_JUDICIAL_CUSTODY,2025,4,0,,NIC-9O3RD3251,CDR,E,1,1
P000479,Balbir Baghel,Balbir,Baghel,,M,1964-11-12,61,hindi_belt,Maharashtra,Mumbai,Kurla,LOC000003,,CRIMINAL,LOGISTICS,ORG000007,SYN-ARM,47,0.414,ON_BAIL,2003,11,0,,NIC-QB51IZN2T,TOWER_DUMP,C,2,1
P000480,Tanveer Farooqui,Tanveer,Farooqui,Tanveer Dada,M,1999-01-23,27,muslim,Uttar Pradesh,Lucknow,Aminabad,LOC000023,,CRIMINAL,RECRUITER,ORG000007,SYN-ARM,72,0.52,ON_BAIL,2021,4,0,,NIC-70KMPLLB5,CHARGESHEET,A,1,1
P000481,Sajid Mansuri,Sajid,Mansuri,Sajid Tiger,M,1971-02-10,55,muslim,Madhya Pradesh,Khargone,Sanawad,LOC000079,,CRIMINAL,COURIER,ORG000007,SYN-ARM,41,0.18,ON_BAIL,2024,9,0,,NIC-LQZMOWFV2,PASSPORT_IMMIGRATION,A,2,1
P000482,Naresh Mishra,Naresh,Mishra,Seth,M,1960-01-11,66,hindi_belt,Bihar,Siwan,Mahadeva,LOC000039,,CRIMINAL,COURIER,ORG000007,SYN-ARM,42,0.184,AT_LARGE,2014,7,0,,NIC-ELM5L8NWG,SEIZURE_MEMO,E,3,1
P000483,Ibrahim Pathan,Ibrahim,Pathan,,M,1988-01-20,38,muslim,West Bengal,Kolkata,Rajabazar,LOC000048,,CRIMINAL,SHOOTER,ORG000007,SYN-ARM,71,0.399,UNDER_SURVEILLANCE,2023,6,0,,NIC-HTSGWL7KG,IPDR,A,1,1
P000484,Tanveer Shaikh,Tanveer,Shaikh,Tanveer Nanha,M,2002-09-03,23,muslim,Jharkhand,Jamtara,Karmatanr,LOC000042,,CRIMINAL,LOGISTICS,ORG000007,SYN-ARM,55,0.501,ABSCONDING,2024,5,0,,NIC-MZCWD4G7F,SEIZURE_MEMO,C,5,1
P000485,Pramod Kushwaha,Pramod,Kushwaha,Pramod Ustad,M,2000-07-13,25,hindi_belt,Madhya Pradesh,Khargone,Sanawad,LOC000079,Nepal,CRIMINAL,HAWALA_OPERATOR,ORG000007,SYN-ARM,75,0.716,DECLARED_PO,2025,8,0,,NIC-YT5SD7CMF,SOCIAL_MEDIA_INTEL,D,3,1
P000486,Tanveer Khan,Tanveer,Khan,Kabootar,M,1984-04-12,42,muslim,Bihar,Muzaffarpur,Mithanpura,LOC000037,,CRIMINAL,MULE,ORG000007,SYN-ARM,32,0.078,ABSCONDING,2002,5,0,,NIC-67L6XCNG3,BANK_STATEMENT,D,3,1
P000487,Ashfaq Zaidi,Ashfaq,Zaidi,,M,1984-04-23,42,muslim,Bihar,Patna,Kadamkuan,LOC000035,,CRIMINAL,RECRUITER,ORG000007,SYN-ARM,51,0.411,UNDER_SURVEILLANCE,2008,8,0,,NIC-PVLYOXZCJ,BANK_STATEMENT,C,3,1
P000488,Aslam Ahmed,Aslam,Ahmed,Aslam Tiger,M,1977-07-23,48,muslim,Madhya Pradesh,Jabalpur,Gorakhpur,LOC000082,,CRIMINAL,MULE,ORG000007,SYN-ARM,15,0.09,DECLARED_PO,2024,10,0,,NIC-M5QAZC2IO,CDR,C,1,1
P000489,Jitendra Mishra,Jitendra,Mishra,Jitendra Kabootar,M,2003-12-23,22,hindi_belt,Maharashtra,Mumbai,Andheri,LOC000005,,CRIMINAL,MULE,ORG000007,SYN-ARM,27,0.082,AT_LARGE,2019,6,0,,NIC-GHZMF95MI,TOWER_DUMP,F,2,1
P000490,Ashok Verma,Ashok,Verma,Kallu Ashok,M,1964-04-14,62,hindi_belt,Maharashtra,Aurangabad,Cidco,LOC000013,,CRIMINAL,CORRUPT_OFFICIAL,ORG000007,SYN-ARM,69,0.673,UNDER_SURVEILLANCE,2002,11,0,,NIC-C6MNUCAJV,SOCIAL_MEDIA_INTEL,E,2,1
P000491,Anil Srivastava,Anil,Srivastava,Kallu Anil,M,1964-04-06,62,hindi_belt,Uttar Pradesh,Muzaffarnagar,Kutba,LOC000031,,CRIMINAL,SHOOTER,ORG000007,SYN-ARM,90,0.29,ON_BAIL,2009,10,0,,NIC-2EP7S9KJ9,CRIMINAL_HISTORY_DB,A,3,1
P000492,Sunil Nagar,Sunil,Nagar,Sunil Anna,M,1962-03-04,64,hindi_belt,Uttar Pradesh,Varanasi,Chetganj,LOC000028,,CRIMINAL,FIELD_OPERATIVE,ORG000007,SYN-ARM,49,0.278,AT_LARGE,2019,7,0,,NIC-HOC8EB4YS,SEIZURE_MEMO,C,2,1
P000493,Yusuf Saifi,Yusuf,Saifi,Bada Yusuf,M,1989-09-12,36,muslim,Jharkhand,Deoghar,Sarwan,LOC000043,,CRIMINAL,FIELD_OPERATIVE,ORG000007,SYN-ARM,49,0.292,EXTRADITION_PENDING,2012,3,0,,NIC-YQKXB1TJC,IPDR,B,4,1
P000494,Yogendra Pandey,Yogendra,Pandey,Yogendra Pappu,M,1986-08-24,39,hindi_belt,Jharkhand,Ranchi,Hatia,LOC000045,,CRIMINAL,INFORMANT,ORG000007,SYN-ARM,34,0.188,IN_JUDICIAL_CUSTODY,2015,3,0,,NIC-ZI7NPNMMX,IPDR,C,4,1
P000495,Firoz Mansuri,Firoz,Mansuri,,M,2001-08-10,24,muslim,Bihar,Siwan,Mahadeva,LOC000039,,CRIMINAL,FENCE,ORG000007,SYN-ARM,64,0.291,AT_LARGE,2019,7,0,,NIC-MNV9KY71L,IPDR,A,2,1
P000496,Har Prasad Rajput,Har Prasad,Rajput,,M,1986-06-15,40,hindi_belt,Madhya Pradesh,Indore,Rau,LOC000078,,CRIMINAL,FIELD_OPERATIVE,ORG000007,SYN-ARM,50,0.217,AT_LARGE,2013,7,0,,NIC-5U7CGEFBA,FIR,B,1,1
P000497,Prakash Thakur,Prakash,Thakur,Lambu Prakash,M,1999-06-19,27,hindi_belt,Bihar,Muzaffarpur,Mithanpura,LOC000037,,CRIMINAL,KINGPIN,ORG000007,SYN-ARM,95,0.929,ABSCONDING,2019,10,0,,NIC-9KJK0H80K,TOWER_DUMP,C,2,1
P000498,Chandrabhan Srivastava,Chandrabhan,Srivastava,Chacha Chandrabhan,M,1966-01-05,60,hindi_belt,Madhya Pradesh,Gwalior,Morar,LOC000080,,CRIMINAL,LIEUTENANT,ORG000007,SYN-ARM,84,0.662,ABSCONDING,2005,4,0,,NIC-X2L2B5WVF,CRIMINAL_HISTORY_DB,A,1,1
P000499,Chandrabhan Pandey,Chandrabhan,Pandey,Doctor,M,1978-12-26,47,hindi_belt,Maharashtra,Mumbai,Malad,LOC000006,,CRIMINAL,FIELD_OPERATIVE,ORG000007,SYN-ARM,40,0.206,AT_LARGE,2016,6,0,,NIC-0KXQM6R7B,IPDR,B,1,1
P000500,Wasim Rahman,Wasim,Rahman,Wasim Kabootar,M,2002-08-22,23,muslim,Bihar,Muzaffarpur,Mithanpura,LOC000037,,CRIMINAL,RECRUITER,ORG000007,SYN-ARM,50,0.586,IN_JUDICIAL_CUSTODY,2023,6,0,,NIC-ABTYM4YYC,CHARGESHEET,C,3,1
P000501,Rafiq Siddiqui,Rafiq,Siddiqui,Rafiq Kallu,M,1976-09-07,49,muslim,Uttar Pradesh,Jaunpur,Line Bazaar,LOC000034,,CRIMINAL,MULE,ORG000007,SYN-ARM,30,0.092,AT_LARGE,2021,12,0,,NIC-FU6HBIGPE,BANK_STATEMENT,B,1,1
P000502,Ramesh Nagar,Ramesh,Nagar,Kallu,M,1981-10-03,44,hindi_belt,Bihar,Begusarai,Barauni,LOC000040,,CRIMINAL,CORRUPT_OFFICIAL,ORG000007,SYN-ARM,54,0.681,ABSCONDING,2022,4,0,,NIC-VGHDIMFLF,CHARGESHEET,E,1,1
P000503,Kavita Nishad,Kavita,Nishad,,F,1993-04-16,33,hindi_belt,Uttar Pradesh,Azamgarh,Sarai Mir,LOC000033,,CRIMINAL,FIELD_OPERATIVE,ORG000007,SYN-ARM,47,0.25,ABSCONDING,2015,6,0,,NIC-L4SD2L6AF,BANK_STATEMENT,F,2,1
