node_id,node_type,label,attributes
P000504,Person,Jitendra Solanki,"{""alias"": ""Jitendra Raja"", ""role"": ""SHOOTER"", ""syndicate"": ""SYN-ARM"", ""risk"": 88, ""influence"": 0.323, ""custody"": ""AT_LARGE"", ""city"": ""Indore"", ""state"": ""Madhya Pradesh"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000505,Person,Nazia Khan,"{""alias"": """", ""role"": ""MULE"", ""syndicate"": ""SYN-ARM"", ""risk"": 39, ""influence"": 0.076, ""custody"": ""AT_LARGE"", ""city"": ""Nagpur"", ""state"": ""Maharashtra"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000506,Person,Urmila Prajapati,"{""alias"": ""Urmila Chacha"", ""role"": ""LOGISTICS"", ""syndicate"": ""SYN-ARM"", ""risk"": 59, ""influence"": 0.431, ""custody"": ""ON_BAIL"", ""city"": ""Ranchi"", ""state"": ""Jharkhand"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000507,Person,Suresh Nishad,"{""alias"": ""Suresh Cheetah"", ""role"": ""FENCE"", ""syndicate"": ""SYN-ARM"", ""risk"": 40, ""influence"": 0.349, ""custody"": ""AT_LARGE"", ""city"": ""Deoghar"", ""state"": ""Jharkhand"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000508,Person,Rizwan Ahmed,"{""alias"": ""Rizwan Lambu"", ""role"": ""FIELD_OPERATIVE"", ""syndicate"": ""SYN-ARM"", ""risk"": 48, ""influence"": 0.262, ""custody"": ""AT_LARGE"", ""city"": ""Indore"", ""state"": ""Madhya Pradesh"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000509,Person,Shakeel Mirza,"{""alias"": """", ""role"": ""RECRUITER"", ""syndicate"": ""SYN-ARM"", ""risk"": 63, ""influence"": 0.51, ""custody"": ""ABSCONDING"", ""city"": ""Jaunpur"", ""state"": ""Uttar Pradesh"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000510,Person,Nazia Saifi,"{""alias"": """", ""role"": ""LOGISTICS"", ""syndicate"": ""SYN-ARM"", ""risk"": 57, ""influence"": 0.497, ""custody"": ""DECLARED_PO"", ""city"": ""Siliguri"", ""state"": ""West Bengal"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000511,Person,Rafiq Zaidi,"{""alias"": ""Kaka Rafiq"", ""role"": ""FENCE"", ""syndicate"": ""SYN-ARM"", ""risk"": 59, ""influence"": 0.342, ""custody"": ""AT_LARGE"", ""city"": ""Kolkata"", ""state"": ""West Bengal"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000512,Person,Firoz Saifi,"{""alias"": """", ""role"": ""SHOOTER"", ""syndicate"": ""SYN-ARM"", ""risk"": 84, ""influence"": 0.301, ""custody"": ""ON_BAIL"", ""city"": ""Thane"", ""state"": ""Maharashtra"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000513,Person,Devendra Bhardwaj,"{""alias"": ""Chacha Devendra"", ""role"": ""FIXER"", ""syndicate"": ""SYN-ARM"", ""risk"": 67, ""influence"": 0.499, ""custody"": ""AT_LARGE"", ""city"": ""Begusarai"", ""state"": ""Bihar"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000514,Person,Rafiq Sheikh,"{""alias"": ""Rafiq Bandook"", ""role"": ""LOGISTICS"", ""syndicate"": ""SYN-ARM"", ""risk"": 62, ""influence"": 0.433, ""custody"": ""AT_LARGE"", ""city"": ""Dhanbad"", ""state"": ""Jharkhand"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000515,Person,Mahesh Chauhan,"{""alias"": ""Guddu Mahesh"", ""role"": ""MULE"", ""syndicate"": ""SYN-ARM"", ""risk"": 25, ""influence"": 0.066, ""custody"": ""ABSCONDING"", ""city"": ""Indore"", ""state"": ""Madhya Pradesh"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000516,Person,Altaf Pathan,"{""alias"": """", ""role"": ""SHOOTER"", ""syndicate"": ""SYN-ARM"", ""risk"": 90, ""influence"": 0.322, ""custody"": ""IN_JUDICIAL_CUSTODY"", ""city"": ""Deoghar"", ""state"": ""Jharkhand"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000517,Person,Hariom Sengar,"{""alias"": ""Kaka"", ""role"": ""MULE"", ""syndicate"": ""SYN-ARM"", ""risk"": 18, ""influence"": 0.092, ""custody"": ""ON_BAIL"", ""city"": ""Nadia"", ""state"": ""West Bengal"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000518,Person,Rukhsana Rahman,"{""alias"": """", ""role"": ""LOGISTICS"", ""syndicate"": ""SYN-ARM"", ""risk"": 59, ""influence"": 0.466, ""custody"": ""UNDER_SURVEILLANCE"", ""city"": ""Gwalior"", ""state"": ""Madhya Pradesh"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000519,Person,Pramod Jaiswal,"{""alias"": """", ""role"": ""FIXER"", ""syndicate"": ""SYN-VEH"", ""risk"": 72, ""influence"": 0.527, ""custody"": ""EXTRADITION_PENDING"", ""city"": ""Azamgarh"", ""state"": ""Uttar Pradesh"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000520,Person,Simranjit Bains,"{""alias"": ""Tinku Simranjit"", ""role"": ""LOGISTICS"", ""syndicate"": ""SYN-VEH"", ""risk"": 68, ""influence"": 0.448, ""custody"": ""ON_BAIL"", ""city"": ""New Delhi"", ""state"": ""Delhi"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000521,Person,Vijay Bhadauria,"{""alias"": """", ""role"": ""FENCE"", ""syndicate"": ""SYN-VEH"", ""risk"": 62, ""influence"": 0.272, ""custody"": ""AT_LARGE"", ""city"": ""New Delhi"", ""state"": ""Delhi"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000522,Person,Wasim Malik,"{""alias"": ""Wasim Lambu"", ""role"": ""LOGISTICS"", ""syndicate"": ""SYN-VEH"", ""risk"": 54, ""influence"": 0.438, ""custody"": ""ON_BAIL"", ""city"": ""Gaya"", ""state"": ""Bihar"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000523,Person,Triloki Shukla,"{""alias"": """", ""role"": ""RECRUITER"", ""syndicate"": ""SYN-VEH"", ""risk"": 49, ""influence"": 0.547, ""custody"": ""AT_LARGE"", ""city"": ""Azamgarh"", ""state"": ""Uttar Pradesh"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000524,Person,Aslam Saifi,"{""alias"": """", ""role"": ""HAWALA_OPERATOR"", ""syndicate"": ""SYN-VEH"", ""risk"": 78, ""influence"": 0.793, ""custody"": ""ABSCONDING"", ""city"": ""Faridabad"", ""state"": ""Haryana"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000525,Person,Naseer Ahmed,"{""alias"": ""Naseer Cheetah"", ""role"": ""MULE"", ""syndicate"": ""SYN-VEH"", ""risk"": 28, ""influence"": 0.068, ""custody"": ""UNDER_SURVEILLANCE"", ""city"": ""Nuh"", ""state"": ""Haryana"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000526,Person,Vinod Singh,"{""alias"": ""Bandook Vinod"", ""role"": ""MULE"", ""syndicate"": ""SYN-VEH"", ""risk"": 33, ""influence"": 0.086, ""custody"": ""AT_LARGE"", ""city"": ""Gurugram"", ""state"": ""Haryana"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000527,Person,Harbhajan Sarao,"{""alias"": ""Kallu Harbhajan"", ""role"": ""FENCE"", ""syndicate"": ""SYN-VEH"", ""risk"": 42, ""influence"": 0.317, ""custody"": ""AT_LARGE"", ""city"": ""Gurugram"", ""state"": ""Haryana"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000528,Person,Satnam Sidhu,"{""alias"": ""Satnam Tempo"", ""role"": ""LOGISTICS"", ""syndicate"": ""SYN-VEH"", ""risk"": 53, ""influence"": 0.5, ""custody"": ""ON_BAIL"", ""city"": ""Jodhpur"", ""state"": ""Rajasthan"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000529,Person,Pramod Baghel,"{""alias"": ""Pramod Chacha"", ""role"": ""RECRUITER"", ""syndicate"": ""SYN-VEH"", ""risk"": 50, ""influence"": 0.484, ""custody"": ""IN_JUDICIAL_CUSTODY"", ""city"": ""Bikaner"", ""state"": ""Rajasthan"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000530,Person,Ranjit Bajwa,"{""alias"": """", ""role"": ""FIXER"", ""syndicate"": ""SYN-VEH"", ""risk"": 79, ""influence"": 0.544, ""custody"": ""IN_JUDICIAL_CUSTODY"", ""city"": ""Jalandhar"", ""state"": ""Punjab"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000531,Person,Ashfaq Rahman,"{""alias"": ""Ashfaq Kabootar"", ""role"": ""RECRUITER"", ""syndicate"": ""SYN-VEH"", ""risk"": 63, ""influence"": 0.561, ""custody"": ""UNDER_SURVEILLANCE"", ""city"": ""Muzaffarnagar"", ""state"": ""Uttar Pradesh"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000532,Person,Shakeel Rahman,"{""alias"": ""Shakeel Baba"", ""role"": ""SHOOTER"", ""syndicate"": ""SYN-VEH"", ""risk"": 79, ""influence"": 0.339, ""custody"": ""AT_LARGE"", ""city"": ""Ghaziabad"", ""state"": ""Uttar Pradesh"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000533,Person,Jaswant Brar,"{""alias"": """", ""role"": ""MULE"", ""syndicate"": ""SYN-VEH"", ""risk"": 35, ""influence"": 0.076, ""custody"": ""EXTRADITION_PENDING"", ""city"": ""Faridabad"", ""state"": ""Haryana"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000534,Person,Pushpa Awasthi,"{""alias"": ""Pushpa Tiger"", ""role"": ""TECH_HANDLER"", ""syndicate"": ""SYN-VEH"", ""risk"": 53, ""influence"": 0.335, ""custody"": ""AT_LARGE"", ""city"": ""Ferozepur"", ""state"": ""Punjab"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000535,Person,Om Prakash Bhardwaj,"{""alias"": ""Seth"", ""role"": ""LOGISTICS"", ""syndicate"": ""SYN-VEH"", ""risk"": 58, ""influence"": 0.379, ""custody"": ""ON_BAIL"", ""city"": ""Meerut"", ""state"": ""Uttar Pradesh"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000536,Person,Javed Shaikh,"{""alias"": ""Tiger Javed"", ""role"": ""FIELD_OPERATIVE"", ""syndicate"": ""SYN-VEH"", ""risk"": 40, ""influence"": 0.278, ""custody"": ""IN_JUDICIAL_CUSTODY"", ""city"": ""Faridabad"", ""state"": ""Haryana"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000537,Person,Harbhajan Bhullar,"{""alias"": ""Guddu Harbhajan"", ""role"": ""SHOOTER"", ""syndicate"": ""SYN-VEH"", ""risk"": 84, ""influence"": 0.394, ""custody"": ""DECLARED_PO"", ""city"": ""Gurugram"", ""state"": ""Haryana"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000538,Person,Balwinder Gill,"{""alias"": ""Balwinder Pappu"", ""role"": ""TECH_HANDLER"", ""syndicate"": ""SYN-VEH"", ""risk"": 70, ""influence"": 0.386, ""custody"": ""IN_JUDICIAL_CUSTODY"", ""city"": ""Barmer"", ""state"": ""Rajasthan"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000539,Person,Sandeep Awasthi,"{""alias"": ""Tiger"", ""role"": ""FENCE"", ""syndicate"": ""SYN-VEH"", ""risk"": 47, ""influence"": 0.298, ""custody"": ""AT_LARGE"", ""city"": ""Amritsar"", ""state"": ""Punjab"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000540,Person,Tarsem Gill,"{""alias"": """", ""role"": ""CORRUPT_OFFICIAL"", ""syndicate"": ""SYN-VEH"", ""risk"": 54, ""influence"": 0.598, ""custody"": ""IN_JUDICIAL_CUSTODY"", ""city"": ""Jaipur"", ""state"": ""Rajasthan"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000541,Person,Javed Alam,"{""alias"": """", ""role"": ""MULE"", ""syndicate"": ""SYN-VEH"", ""risk"": 17, ""influence"": 0.073, ""custody"": ""ABSCONDING"", ""city"": ""New Delhi"", ""state"": ""Delhi"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000542,Person,Paramjit Sarao,"{""alias"": ""Paramjit Kabootar"", ""role"": ""FIELD_OPERATIVE"", ""syndicate"": ""SYN-VEH"", ""risk"": 65, ""influence"": 0.26, ""custody"": ""AT_LARGE"", ""city"": ""New Delhi"", ""state"": ""Delhi"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000543,Person,Shahnawaz Mansuri,"{""alias"": ""Nanha"", ""role"": ""HAWALA_OPERATOR"", ""syndicate"": ""SYN-VEH"", ""risk"": 88, ""influence"": 0.725, ""custody"": ""AT_LARGE"", ""city"": ""Purnia"", ""state"": ""Bihar"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000544,Person,Iqbal Malik,"{""alias"": ""Chacha"", ""role"": ""FENCE"", ""syndicate"": ""SYN-VEH"", ""risk"": 40, ""influence"": 0.262, ""custody"": ""UNDER_SURVEILLANCE"", ""city"": ""New Delhi"", ""state"": ""Delhi"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000545,Person,Abdul Alam,"{""alias"": ""Abdul Raja"", ""role"": ""INFORMANT"", ""syndicate"": ""SYN-VEH"", ""risk"": 31, ""influence"": 0.227, ""custody"": ""AT_LARGE"", ""city"": ""Nuh"", ""state"": ""Haryana"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000546,Person,Om Prakash Rathore,"{""alias"": ""Om Tinku"", ""role"": ""MULE"", ""syndicate"": ""SYN-VEH"", ""risk"": 31, ""influence"": 0.089, ""custody"": ""ABSCONDING"", ""city"": ""New Delhi"", ""state"": ""Delhi"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000547,Person,Jarnail Sarao,"{""alias"": """", ""role"": ""FIELD_OPERATIVE"", ""syndicate"": ""SYN-VEH"", ""risk"": 63, ""influence"": 0.262, ""custody"": ""IN_JUDICIAL_CUSTODY"", ""city"": ""New Delhi"", ""state"": ""Delhi"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000548,Person,Anil Prajapati,"{""alias"": ""Anil Kaka"", ""role"": ""FIELD_OPERATIVE"", ""syndicate"": ""SYN-VEH"", ""risk"": 39, ""influence"": 0.248, ""custody"": ""UNDER_SURVEILLANCE"", ""city"": ""Alwar"", ""state"": ""Rajasthan"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000549,Person,Tanveer Rahman,"{""alias"": """", ""role"": ""FIELD_OPERATIVE"", ""syndicate"": ""SYN-VEH"", ""risk"": 68, ""influence"": 0.278, ""custody"": ""UNDER_SURVEILLANCE"", ""city"": ""Begusarai"", ""state"": ""Bihar"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000550,Person,Anwar Qureshi,"{""alias"": """", ""role"": ""COURIER"", ""syndicate"": ""SYN-VEH"", ""risk"": 44, ""influence"": 0.208, ""custody"": ""ABSCONDING"", ""city"": ""Faridabad"", ""state"": ""Haryana"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000551,Person,Abdul Idrisi,"{""alias"": ""Abdul Lambu"", ""role"": ""LIEUTENANT"", ""syndicate"": ""SYN-VEH"", ""risk"": 72, ""influence"": 0.724, ""custody"": ""UNDER_SURVEILLANCE"", ""city"": ""Ferozepur"", ""state"": ""Punjab"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000552,Person,Manju Yadav,"{""alias"": """", ""role"": ""FIELD_OPERATIVE"", ""syndicate"": ""SYN-VEH"", ""risk"": 44, ""influence"": 0.205, ""custody"": ""AT_LARGE"", ""city"": ""Faridabad"", ""state"": ""Haryana"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000553,Person,Vijay Rajput,"{""alias"": ""Dada"", ""role"": ""LOGISTICS"", ""syndicate"": ""SYN-VEH"", ""risk"": 63, ""influence"": 0.504, ""custody"": ""UNDER_SURVEILLANCE"", ""city"": ""Hisar"", ""state"": ""Haryana"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000554,Person,Davinder Bhullar,"{""alias"": ""Bandook"", ""role"": ""FINANCIER"", ""syndicate"": ""SYN-VEH"", ""risk"": 77, ""influence"": 0.881, ""custody"": ""EXTRADITION_PENDING"", ""city"": ""Muzaffarnagar"", ""state"": ""Uttar Pradesh"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000555,Person,Dinesh Gupta,"{""alias"": ""Dinesh Raja"", ""role"": ""LIEUTENANT"", ""syndicate"": ""SYN-VEH"", ""risk"": 87, ""influence"": 0.848, ""custody"": ""DECLARED_PO"", ""city"": ""Jaunpur"", ""state"": ""Uttar Pradesh"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000556,Person,Zubair Saifi,"{""alias"": """", ""role"": ""KINGPIN"", ""syndicate"": ""SYN-VEH"", ""risk"": 99, ""influence"": 0.972, ""custody"": ""ON_BAIL"", ""city"": ""Gaya"", ""state"": ""Bihar"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000557,Person,Haroon Pathan,"{""alias"": ""Tinku Haroon"", ""role"": ""TECH_HANDLER"", ""syndicate"": ""SYN-VEH"", ""risk"": 67, ""influence"": 0.328, ""custody"": ""UNDER_SURVEILLANCE"", ""city"": ""Amritsar"", ""state"": ""Punjab"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000558,Person,Mahesh Kushwaha,"{""alias"": ""Mahesh Chikna"", ""role"": ""FINANCIER"", ""syndicate"": ""SYN-VEH"", ""risk"": 79, ""influence"": 0.774, ""custody"": ""AT_LARGE"", ""city"": ""Siwan"", ""state"": ""Bihar"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000559,Person,Tarsem Singh,"{""alias"": ""Tarsem Anna"", ""role"": ""SHOOTER"", ""syndicate"": ""SYN-VEH"", ""risk"": 84, ""influence"": 0.408, ""custody"": ""ABSCONDING"", ""city"": ""Bikaner"", ""state"": ""Rajasthan"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000560,Person,Devendra Bhardwaj,"{""alias"": ""Devendra Doctor"", ""role"": ""FINANCIER"", ""syndicate"": ""SYN-VEH"", ""risk"": 67, ""influence"": 0.621, ""custody"": ""ABSCONDING"", ""city"": ""Muzaffarpur"", ""state"": ""Bihar"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000561,Person,Nirmal Gill,"{""alias"": """", ""role"": ""LIEUTENANT"", ""syndicate"": ""SYN-VEH"", ""risk"": 74, ""influence"": 0.885, ""custody"": ""DECLARED_PO"", ""city"": ""New Delhi"", ""state"": ""Delhi"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000562,Person,Yusuf Pathan,"{""alias"": ""Yusuf Master"", ""role"": ""HAWALA_OPERATOR"", ""syndicate"": ""SYN-VEH"", ""risk"": 62, ""influence"": 0.802, ""custody"": ""ABSCONDING"", ""city"": ""Tarn Taran"", ""state"": ""Punjab"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000563,Person,Malkiat Bains,"{""alias"": """", ""role"": ""CORRUPT_OFFICIAL"", ""syndicate"": ""SYN-VEH"", ""risk"": 76, ""influence"": 0.747, ""custody"": ""EXTRADITION_PENDING"", ""city"": ""Begusarai"", ""state"": ""Bihar"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000564,Person,Wasim Khan,"{""alias"": ""Ustad Wasim"", ""role"": ""FINANCIER"", ""syndicate"": ""SYN-VEH"", ""risk"": 83, ""influence"": 0.811, ""custody"": ""DECLARED_PO"", ""city"": ""Prayagraj"", ""state"": ""Uttar Pradesh"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000565,Person,Devendra Tiwari,"{""alias"": ""Devendra Lambu"", ""role"": ""FIELD_OPERATIVE"", ""syndicate"": ""SYN-VEH"", ""risk"": 58, ""influence"": 0.242, ""custody"": ""IN_JUDICIAL_CUSTODY"", ""city"": ""Varanasi"", ""state"": ""Uttar Pradesh"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000566,Person,Ajay Dubey,"{""alias"": """", ""role"": ""FIELD_OPERATIVE"", ""syndicate"": ""SYN-VEH"", ""risk"": 40, ""influence"": 0.254, ""custody"": ""AT_LARGE"", ""city"": ""New Delhi"", ""state"": ""Delhi"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000567,Person,Triloki Yadav,"{""alias"": ""Triloki Bada"", ""role"": ""FENCE"", ""syndicate"": ""SYN-VEH"", ""risk"": 51, ""influence"": 0.31, ""custody"": ""UNDER_SURVEILLANCE"", ""city"": ""New Delhi"", ""state"": ""Delhi"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000568,Person,Lakhwinder Singh,"{""alias"": """", ""role"": ""TECH_HANDLER"", ""syndicate"": ""SYN-VEH"", ""risk"": 68, ""influence"": 0.355, ""custody"": ""UNDER_SURVEILLANCE"", ""city"": ""Siwan"", ""state"": ""Bihar"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000569,Person,Rizwan Qureshi,"{""alias"": ""Rizwan Tiger"", ""role"": ""HAWALA_OPERATOR"", ""syndicate"": ""SYN-VEH"", ""risk"": 63, ""influence"": 0.77, ""custody"": ""UNDER_SURVEILLANCE"", ""city"": ""Gaya"", ""state"": ""Bihar"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000570,Person,Dinesh Dubey,"{""alias"": """", ""role"": ""COURIER"", ""syndicate"": ""SYN-FIC"", ""risk"": 37, ""influence"": 0.191, ""custody"": ""IN_JUDICIAL_CUSTODY"", ""city"": ""Kolkata"", ""state"": ""West Bengal"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000571,Person,Salim Ahmed,"{""alias"": """", ""role"": ""FIELD_OPERATIVE"", ""syndicate"": ""SYN-FIC"", ""risk"": 60, ""influence"": 0.291, ""custody"": ""ON_BAIL"", ""city"": ""New Delhi"", ""state"": ""Delhi"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000572,Person,Mohammed Sheikh,"{""alias"": ""Mohammed Kaka"", ""role"": ""FIXER"", ""syndicate"": ""SYN-FIC"", ""risk"": 56, ""influence"": 0.508, ""custody"": ""EXTRADITION_PENDING"", ""city"": ""North 24 Parganas"", ""state"": ""West Bengal"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000573,Person,Sandeep Dixit,"{""alias"": ""Sandeep Munna"", ""role"": ""FENCE"", ""syndicate"": ""SYN-FIC"", ""risk"": 43, ""influence"": 0.304, ""custody"": ""ON_BAIL"", ""city"": ""Patna"", ""state"": ""Bihar"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000574,Person,Ashim Mondal,"{""alias"": ""Ashim Raja"", ""role"": ""SHOOTER"", ""syndicate"": ""SYN-FIC"", ""risk"": 75, ""influence"": 0.359, ""custody"": ""IN_JUDICIAL_CUSTODY"", ""city"": ""New Delhi"", ""state"": ""Delhi"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000575,Person,Vinod Nagar,"{""alias"": ""Cheetah Vinod"", ""role"": ""FENCE"", ""syndicate"": ""SYN-FIC"", ""risk"": 61, ""influence"": 0.343, ""custody"": ""AT_LARGE"", ""city"": ""Muzaffarpur"", ""state"": ""Bihar"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000576,Person,Anup Chakraborty,"{""alias"": """", ""role"": ""FIXER"", ""syndicate"": ""SYN-FIC"", ""risk"": 73, ""influence"": 0.69, ""custody"": ""ABSCONDING"", ""city"": ""Karimganj"", ""state"": ""Assam"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000577,Person,Nirmal Naskar,"{""alias"": """", ""role"": ""COURIER"", ""syndicate"": ""SYN-FIC"", ""risk"": 55, ""influence"": 0.206, ""custody"": ""AT_LARGE"", ""city"": ""Dhubri"", ""state"": ""Assam"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000578,Person,Nepal Gayen,"{""alias"": ""Nepal Tiger"", ""role"": ""INFORMANT"", ""syndicate"": ""SYN-FIC"", ""risk"": 30, ""influence"": 0.188, ""custody"": ""ABSCONDING"", ""city"": ""Kolkata"", ""state"": ""West Bengal"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000579,Person,Shanti Kushwaha,"{""alias"": """", ""role"": ""LIEUTENANT"", ""syndicate"": ""SYN-FIC"", ""risk"": 73, ""influence"": 0.881, ""custody"": ""ON_BAIL"", ""city"": ""Begusarai"", ""state"": ""Bihar"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000580,Person,Nepal Mondal,"{""alias"": """", ""role"": ""LIEUTENANT"", ""syndicate"": ""SYN-FIC"", ""risk"": 75, ""influence"": 0.801, ""custody"": ""AT_LARGE"", ""city"": ""Muzaffarpur"", ""state"": ""Bihar"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000581,Person,Shahnawaz Ansari,"{""alias"": ""Shahnawaz Anna"", ""role"": ""RECRUITER"", ""syndicate"": ""SYN-FIC"", ""risk"": 61, ""influence"": 0.411, ""custody"": ""AT_LARGE"", ""city"": ""Gorakhpur"", ""state"": ""Uttar Pradesh"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000582,Person,Arindam Bhattacharya,"{""alias"": """", ""role"": ""COURIER"", ""syndicate"": ""SYN-FIC"", ""risk"": 39, ""influence"": 0.198, ""custody"": ""ON_BAIL"", ""city"": ""Varanasi"", ""state"": ""Uttar Pradesh"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000583,Person,Arindam Biswas,"{""alias"": """", ""role"": ""COURIER"", ""syndicate"": ""SYN-FIC"", ""risk"": 31, ""influence"": 0.204, ""custody"": ""AT_LARGE"", ""city"": ""Patna"", ""state"": ""Bihar"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000584,Person,Pradip Sen,"{""alias"": ""Munna Pradip"", ""role"": ""MULE"", ""syndicate"": ""SYN-FIC"", ""risk"": 36, ""influence"": 0.085, ""custody"": ""UNDER_SURVEILLANCE"", ""city"": ""Murshidabad"", ""state"": ""West Bengal"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
P000585,Person,Iqbal Hussain,"{""alias"": ""Iqbal Chacha"", ""role"": ""FIXER"", ""syndicate"": ""SYN-FIC"", ""risk"": 75, ""influence"": 0.793, ""custody"": ""AT_LARGE"", ""city"": ""Murshidabad"", ""state"": ""West Bengal"", ""person_type"": ""CRIMINAL"", ""bridge"": 1}"
P000586,Person,Nirmal Mistry,"{""alias"": ""Chacha"", ""role"": ""FIELD_OPERATIVE"", ""syndicate"": ""SYN-FIC"", ""risk"": 68, ""influence"": 0.225, ""custody"": ""ABSCONDING"", ""city"": ""Noida"", ""state"": ""Uttar Pradesh"", ""person_type"": ""CRIMINAL"", ""bridge"": 0}"
