edge_id,src_person_id,src_name,dst_person_id,dst_name,relation,subtype,since,strength,confidence,source_type,is_verified
E000703,P000277,Rupa Naskar,P000225,Arindam Gayen,ASSOCIATE_OF,,2018-06-17,0.49,0.77,PASSPORT_IMMIGRATION,0
E000704,P000238,Girdhari Baghel,P000252,Anil Yadav,ASSOCIATE_OF,,2018-11-17,0.71,0.87,INTELLIGENCE_REPORT,0
E000705,P000184,Ramesh Srivastava,P000187,Naresh Jaiswal,ASSOCIATE_OF,,2020-08-19,0.47,0.7,INFORMANT_TIP,1
E000706,P000278,Ramesh Shukla,P000269,Sajid Farooqui,ASSOCIATE_OF,,2022-01-05,0.59,0.94,CDR,0
E000707,P000278,Ramesh Shukla,P000178,Udaiveer Saini,ASSOCIATE_OF,,2020-04-12,0.67,0.62,SEIZURE_MEMO,0
E000708,P000278,Ramesh Shukla,P000187,Naresh Jaiswal,ASSOCIATE_OF,,2024-10-09,0.6,0.48,INFORMANT_TIP,1
E000709,P000278,Ramesh Shukla,P000177,Palash Sardar,ASSOCIATE_OF,,2018-10-13,0.74,0.71,CDR,0
E000710,P000252,Anil Yadav,P000276,Sunil Rajput,ASSOCIATE_OF,,2019-09-03,0.44,0.82,CHARGESHEET,0
E000711,P000252,Anil Yadav,P000224,Sunil Bhardwaj,ASSOCIATE_OF,,2021-05-01,0.68,0.66,SEIZURE_MEMO,1
E000712,P000276,Sunil Rajput,P000209,Nadeem Rahman,ASSOCIATE_OF,,2023-06-12,0.4,0.66,SEIZURE_MEMO,0
E000713,P000276,Sunil Rajput,P000231,Swapan Bose,ASSOCIATE_OF,,2023-11-08,0.72,0.65,IPDR,0
E000714,P000276,Sunil Rajput,P000269,Sajid Farooqui,ASSOCIATE_OF,,2026-02-02,0.51,0.89,CDR,1
E000715,P000209,Nadeem Rahman,P000231,Swapan Bose,ASSOCIATE_OF,,2018-09-20,0.43,0.84,FIR,0
E000716,P000209,Nadeem Rahman,P000224,Sunil Bhardwaj,ASSOCIATE_OF,,2024-03-14,0.57,0.49,FIR,1
E000717,P000209,Nadeem Rahman,P000284,Deepak Baghel,ASSOCIATE_OF,,2019-06-22,0.53,0.9,BANK_STATEMENT,0
E000718,P000215,Udaiveer Yadav,P000231,Swapan Bose,ASSOCIATE_OF,,2026-03-14,0.41,0.62,FIR,0
E000719,P000178,Udaiveer Saini,P000225,Arindam Gayen,ASSOCIATE_OF,,2025-04-16,0.72,0.85,PASSPORT_IMMIGRATION,0
E000720,P000187,Naresh Jaiswal,P000225,Arindam Gayen,ASSOCIATE_OF,,2026-03-12,0.58,0.67,TOWER_DUMP,0
E000721,P000217,Vinod Sharma,P000269,Sajid Farooqui,SUPPLIES_TO,,2021-11-24,0.5,0.76,CDR,1
E000722,P000208,Mushtaq Rahman,P000199,Imran Hussain,CELLMATE_OF,,2024-11-21,0.54,0.98,IPDR,1
E000723,P000221,Triloki Solanki,P000207,Mahesh Sharma,ASSOCIATE_OF,,2018-10-14,0.32,0.63,FIR,1
E000724,P000221,Triloki Solanki,P000224,Sunil Bhardwaj,CELLMATE_OF,,2018-06-09,0.57,0.53,INTELLIGENCE_REPORT,1
E000725,P000261,Sunil Shukla,P000221,Triloki Solanki,CELLMATE_OF,,2020-12-24,0.95,0.49,SURVEILLANCE_REPORT,0
E000726,P000256,Mahesh Verma,P000275,Arif Shaikh,ASSOCIATE_OF,,2018-05-30,0.41,0.85,SURVEILLANCE_REPORT,0
E000727,P000239,Kuldeep Rathore,P000212,Mousumi Sen,ASSOCIATE_OF,,2025-02-20,0.25,0.65,IPDR,1
E000728,P000194,Bandana Das,P000255,Lekhraj Dixit,CO_ACCUSED_WITH,,2019-05-11,0.68,0.64,SOCIAL_MEDIA_INTEL,1
E000729,P000239,Kuldeep Rathore,P000185,Ashok Bhadauria,ASSOCIATE_OF,,2023-07-02,0.24,0.73,CDR,0
E000730,P000250,Palash Ghosh,P000216,Firoz Ahmed,CO_ACCUSED_WITH,,2022-05-15,0.6,0.77,CDR,0
E000731,P000218,Haroon Baig,P000188,Sujoy Sarkar,SUPPLIES_TO,,2025-01-20,0.23,0.82,FIR,0
E000732,P000287,Mahesh Maurya,P000252,Anil Yadav,FAMILY_OF,Brother,2020-04-25,0.9,0.95,CRIMINAL_HISTORY_DB,1
E000733,P000215,Udaiveer Yadav,P000271,Ranjan Gayen,FAMILY_OF,Uncle,2025-03-30,0.9,0.95,CRIMINAL_HISTORY_DB,1
E000734,P000254,Wasim Sheikh,P000288,Gautam Ghosh,FAMILY_OF,Brother-in-law,2019-10-08,0.9,0.95,CRIMINAL_HISTORY_DB,1
E000735,P000289,Netrapal Dixit,P000248,Afsana Ansari,FAMILY_OF,Brother-in-law,2023-02-16,0.9,0.95,CRIMINAL_HISTORY_DB,1
E000736,P000295,Imran Saifi,P000343,Hardik Zala,REPORTS_TO,,2019-06-29,0.92,0.9,INTELLIGENCE_REPORT,1
E000737,P000296,Salim Baig,P000343,Hardik Zala,REPORTS_TO,,2022-11-19,0.9,0.9,INTELLIGENCE_REPORT,1
E000738,P000305,Manoj Chauhan,P000343,Hardik Zala,REPORTS_TO,,2025-06-24,0.83,0.9,INTELLIGENCE_REPORT,1
E000739,P000318,Sarfaraz Shaikh,P000343,Hardik Zala,REPORTS_TO,,2022-11-21,0.99,0.9,INTELLIGENCE_REPORT,1
E000740,P000332,Shibu Thomas,P000343,Hardik Zala,FINANCES,,2022-12-07,0.86,0.86,BANK_STATEMENT,1
E000741,P000335,Wasim Baig,P000343,Hardik Zala,FINANCES,,2021-12-04,0.96,0.86,BANK_STATEMENT,1
E000742,P000343,Hardik Zala,P000298,Baiju Marar,HANDLER_OF,,2018-03-05,0.66,0.6,INTELLIGENCE_REPORT,0
E000743,P000341,Vipin Panicker,P000295,Imran Saifi,REPORTS_TO,,2018-01-20,0.85,0.97,INFORMANT_TIP,1
E000744,P000310,Anwar Alam,P000295,Imran Saifi,REPORTS_TO,,2024-07-25,0.89,0.77,FIR,1
E000745,P000295,Imran Saifi,P000310,Anwar Alam,RECRUITED_BY,,2023-07-11,0.92,0.61,FIR,1
E000746,P000356,Sudha Kushwaha,P000295,Imran Saifi,REPORTS_TO,,2022-02-07,0.58,0.79,BANK_STATEMENT,0
E000747,P000311,Naresh Nagar,P000295,Imran Saifi,REPORTS_TO,,2018-02-19,0.7,0.5,INFORMANT_TIP,0
E000748,P000350,Vipul Chauhan,P000295,Imran Saifi,REPORTS_TO,,2022-11-29,0.85,0.84,CDR,0
E000749,P000295,Imran Saifi,P000350,Vipul Chauhan,RECRUITED_BY,,2025-07-02,0.89,0.59,SURVEILLANCE_REPORT,1
E000750,P000345,Praveen Jacob,P000295,Imran Saifi,REPORTS_TO,,2024-08-16,0.77,0.83,TOWER_DUMP,0
E000751,P000295,Imran Saifi,P000345,Praveen Jacob,HANDLER_OF,,2025-08-31,0.68,0.59,FIR,1
E000752,P000308,Netrapal Singh,P000295,Imran Saifi,REPORTS_TO,,2024-02-26,0.81,0.83,CDR,0
E000753,P000309,Jignesh Thakor,P000295,Imran Saifi,REPORTS_TO,,2024-09-22,0.72,0.95,CDR,0
E000754,P000292,Wasim Mansuri,P000295,Imran Saifi,REPORTS_TO,,2021-08-03,0.62,0.5,SURVEILLANCE_REPORT,0
E000755,P000346,Rajeevan Marar,P000295,Imran Saifi,REPORTS_TO,,2023-05-01,0.88,0.61,FIR,0
E000756,P000294,Sarfaraz Pathan,P000295,Imran Saifi,REPORTS_TO,,2021-06-12,0.85,0.8,SOCIAL_MEDIA_INTEL,1
E000757,P000303,Balbir Yadav,P000295,Imran Saifi,REPORTS_TO,,2021-05-31,0.55,0.72,FIR,1
E000758,P000339,Nishad Jacob,P000295,Imran Saifi,REPORTS_TO,,2025-07-06,0.52,0.97,PASSPORT_IMMIGRATION,0
E000759,P000325,Chirag Dave,P000295,Imran Saifi,REPORTS_TO,,2025-05-31,0.68,0.66,INTELLIGENCE_REPORT,0
E000760,P000315,Paresh Vaghela,P000295,Imran Saifi,REPORTS_TO,,2019-04-28,0.67,0.55,SURVEILLANCE_REPORT,1
E000761,P000344,Jignesh Dave,P000295,Imran Saifi,REPORTS_TO,,2020-10-24,0.85,0.55,PASSPORT_IMMIGRATION,1
E000762,P000341,Vipin Panicker,P000350,Vipul Chauhan,ASSOCIATE_OF,,2021-08-25,0.37,0.76,FIR,0
E000763,P000310,Anwar Alam,P000309,Jignesh Thakor,ASSOCIATE_OF,,2022-06-01,0.64,0.99,SURVEILLANCE_REPORT,1
E000764,P000310,Anwar Alam,P000325,Chirag Dave,ASSOCIATE_OF,,2026-03-07,0.76,0.76,PASSPORT_IMMIGRATION,1
E000765,P000356,Sudha Kushwaha,P000350,Vipul Chauhan,ASSOCIATE_OF,,2022-03-04,0.72,0.88,FIR,1
E000766,P000356,Sudha Kushwaha,P000292,Wasim Mansuri,ASSOCIATE_OF,,2023-06-14,0.6,0.92,CDR,0
E000767,P000356,Sudha Kushwaha,P000346,Rajeevan Marar,ASSOCIATE_OF,,2021-03-24,0.49,0.94,IPDR,1
E000768,P000356,Sudha Kushwaha,P000325,Chirag Dave,ASSOCIATE_OF,,2026-03-09,0.52,0.69,TOWER_DUMP,0
E000769,P000311,Naresh Nagar,P000292,Wasim Mansuri,ASSOCIATE_OF,,2026-03-03,0.32,0.82,FIR,0
E000770,P000311,Naresh Nagar,P000346,Rajeevan Marar,ASSOCIATE_OF,,2024-09-27,0.41,0.78,SOCIAL_MEDIA_INTEL,0
E000771,P000311,Naresh Nagar,P000339,Nishad Jacob,ASSOCIATE_OF,,2025-02-07,0.62,0.67,BANK_STATEMENT,0
E000772,P000350,Vipul Chauhan,P000309,Jignesh Thakor,ASSOCIATE_OF,,2023-12-20,0.43,0.66,INTELLIGENCE_REPORT,1
E000773,P000345,Praveen Jacob,P000308,Netrapal Singh,ASSOCIATE_OF,,2025-02-10,0.67,0.98,SOCIAL_MEDIA_INTEL,1
E000774,P000345,Praveen Jacob,P000303,Balbir Yadav,ASSOCIATE_OF,,2025-06-23,0.63,0.88,IPDR,1
E000775,P000308,Netrapal Singh,P000346,Rajeevan Marar,ASSOCIATE_OF,,2019-12-27,0.71,0.89,PASSPORT_IMMIGRATION,1
E000776,P000308,Netrapal Singh,P000344,Jignesh Dave,ASSOCIATE_OF,,2024-09-28,0.66,0.98,SEIZURE_MEMO,1
E000777,P000294,Sarfaraz Pathan,P000339,Nishad Jacob,ASSOCIATE_OF,,2018-12-22,0.7,0.76,SEIZURE_MEMO,0
E000778,P000339,Nishad Jacob,P000325,Chirag Dave,ASSOCIATE_OF,,2020-03-31,0.76,0.99,SEIZURE_MEMO,0
E000779,P000304,Afsana Malik,P000296,Salim Baig,REPORTS_TO,,2024-03-26,0.8,0.96,INTELLIGENCE_REPORT,1
E000780,P000354,Shailendra Baghel,P000296,Salim Baig,REPORTS_TO,,2021-06-05,0.71,0.54,SURVEILLANCE_REPORT,1
E000781,P000319,Sarfaraz Baig,P000296,Salim Baig,REPORTS_TO,,2020-05-26,0.61,0.64,INTELLIGENCE_REPORT,0
E000782,P000333,Ketan Dave,P000296,Salim Baig,REPORTS_TO,,2023-03-29,0.53,0.64,SEIZURE_MEMO,1
E000783,P000316,Jitendra Solanki,P000296,Salim Baig,REPORTS_TO,,2019-06-01,0.68,0.71,SURVEILLANCE_REPORT,1
E000784,P000340,Girdhari Tiwari,P000296,Salim Baig,REPORTS_TO,,2018-04-11,0.82,0.76,PASSPORT_IMMIGRATION,1
E000785,P000349,Rinku Parmar,P000296,Salim Baig,REPORTS_TO,,2021-12-13,0.6,0.76,BANK_STATEMENT,1
E000786,P000314,Praveen Kurup,P000296,Salim Baig,REPORTS_TO,,2026-01-19,0.56,0.87,CRIMINAL_HISTORY_DB,1
E000787,P000312,Anoop Kurup,P000296,Salim Baig,REPORTS_TO,,2026-01-30,0.81,0.58,SEIZURE_MEMO,1
E000788,P000302,Biju Thomas,P000296,Salim Baig,REPORTS_TO,,2018-08-21,0.89,0.94,CRIMINAL_HISTORY_DB,1
E000789,P000296,Salim Baig,P000302,Biju Thomas,RECRUITED_BY,,2025-09-21,0.87,0.49,SEIZURE_MEMO,0
E000790,P000300,Haroon Idrisi,P000296,Salim Baig,REPORTS_TO,,2021-03-18,0.81,0.71,CRIMINAL_HISTORY_DB,0
E000791,P000301,Jayan Joseph,P000296,Salim Baig,REPORTS_TO,,2020-08-21,0.6,0.63,IPDR,1
E000792,P000298,Baiju Marar,P000296,Salim Baig,REPORTS_TO,,2025-08-31,0.87,0.67,SURVEILLANCE_REPORT,0
E000793,P000353,Ratheesh Menon,P000296,Salim Baig,REPORTS_TO,,2026-06-26,0.61,0.97,SURVEILLANCE_REPORT,0
E000794,P000322,Mushtaq Idrisi,P000296,Salim Baig,REPORTS_TO,,2023-02-07,0.68,0.87,PASSPORT_IMMIGRATION,0
E000795,P000297,Divyesh Patel,P000296,Salim Baig,REPORTS_TO,,2018-07-26,0.83,0.9,TOWER_DUMP,0
E000796,P000304,Afsana Malik,P000354,Shailendra Baghel,ASSOCIATE_OF,,2023-03-24,0.59,0.96,BANK_STATEMENT,1
E000797,P000319,Sarfaraz Baig,P000316,Jitendra Solanki,ASSOCIATE_OF,,2021-03-07,0.55,0.48,INFORMANT_TIP,0
E000798,P000319,Sarfaraz Baig,P000301,Jayan Joseph,ASSOCIATE_OF,,2025-09-20,0.57,0.68,PASSPORT_IMMIGRATION,1
E000799,P000333,Ketan Dave,P000298,Baiju Marar,ASSOCIATE_OF,,2024-02-27,0.75,0.47,CRIMINAL_HISTORY_DB,0
E000800,P000316,Jitendra Solanki,P000340,Girdhari Tiwari,ASSOCIATE_OF,,2019-02-23,0.48,0.85,SURVEILLANCE_REPORT,0
E000801,P000316,Jitendra Solanki,P000322,Mushtaq Idrisi,ASSOCIATE_OF,,2024-07-24,0.64,0.51,PASSPORT_IMMIGRATION,1
E000802,P000340,Girdhari Tiwari,P000302,Biju Thomas,ASSOCIATE_OF,,2024-12-15,0.67,0.78,TOWER_DUMP,0
E000803,P000340,Girdhari Tiwari,P000298,Baiju Marar,ASSOCIATE_OF,,2021-04-16,0.64,0.85,PASSPORT_IMMIGRATION,1
E000804,P000340,Girdhari Tiwari,P000297,Divyesh Patel,ASSOCIATE_OF,,2025-04-14,0.61,0.55,CRIMINAL_HISTORY_DB,0
E000805,P000301,Jayan Joseph,P000322,Mushtaq Idrisi,ASSOCIATE_OF,,2020-06-26,0.42,0.75,INTELLIGENCE_REPORT,1
E000806,P000301,Jayan Joseph,P000297,Divyesh Patel,ASSOCIATE_OF,,2018-11-25,0.57,0.9,INFORMANT_TIP,1
E000807,P000298,Baiju Marar,P000297,Divyesh Patel,ASSOCIATE_OF,,2022-04-25,0.37,0.67,INTELLIGENCE_REPORT,0
E000808,P000353,Ratheesh Menon,P000322,Mushtaq Idrisi,ASSOCIATE_OF,,2020-12-22,0.49,0.71,PASSPORT_IMMIGRATION,1
E000809,P000320,Anoop Mathew,P000305,Manoj Chauhan,REPORTS_TO,,2018-03-19,0.81,0.52,IPDR,0
E000810,P000352,Ramesh Tiwari,P000305,Manoj Chauhan,REPORTS_TO,,2019-04-11,0.7,0.81,CHARGESHEET,1
E000811,P000338,Bharat Rabari,P000305,Manoj Chauhan,REPORTS_TO,,2025-12-17,0.8,0.5,PASSPORT_IMMIGRATION,1
E000812,P000330,Wasim Rahman,P000305,Manoj Chauhan,REPORTS_TO,,2024-11-13,0.85,0.93,IPDR,0
E000813,P000327,Javed Chaudhary,P000305,Manoj Chauhan,REPORTS_TO,,2024-11-28,0.74,0.96,CDR,1
E000814,P000291,Manoj Menon,P000305,Manoj Chauhan,REPORTS_TO,,2018-10-09,0.69,0.67,INFORMANT_TIP,0
E000815,P000355,Randhir Sharma,P000305,Manoj Chauhan,REPORTS_TO,,2023-08-24,0.59,0.59,IPDR,1
E000816,P000307,Ibrahim Idrisi,P000305,Manoj Chauhan,REPORTS_TO,,2021-04-13,0.72,0.83,INTELLIGENCE_REPORT,1
E000817,P000331,Shakeel Ansari,P000305,Manoj Chauhan,REPORTS_TO,,2021-09-11,0.6,0.69,FIR,1
E000818,P000305,Manoj Chauhan,P000331,Shakeel Ansari,RECRUITED_BY,,2022-09-30,0.76,0.46,SOCIAL_MEDIA_INTEL,0
E000819,P000326,Jignesh Patel,P000305,Manoj Chauhan,REPORTS_TO,,2022-03-21,0.67,0.47,INFORMANT_TIP,1
E000820,P000313,Sanjay Rathore,P000305,Manoj Chauhan,REPORTS_TO,,2020-11-29,0.83,0.49,IPDR,1
E000821,P000305,Manoj Chauhan,P000313,Sanjay Rathore,RECRUITED_BY,,2018-02-07,0.22,0.9,INTELLIGENCE_REPORT,0
E000822,P000334,Sreenivasan Jacob,P000305,Manoj Chauhan,REPORTS_TO,,2021-12-22,0.6,0.51,TOWER_DUMP,1
E000823,P000306,Nadeem Idrisi,P000305,Manoj Chauhan,REPORTS_TO,,2019-10-20,0.56,0.62,CRIMINAL_HISTORY_DB,0
E000824,P000336,Munna Baghel,P000305,Manoj Chauhan,REPORTS_TO,,2025-03-16,0.64,0.88,IPDR,1
E000825,P000305,Manoj Chauhan,P000336,Munna Baghel,RECRUITED_BY,,2025-08-09,0.88,0.85,SOCIAL_MEDIA_INTEL,0
E000826,P000351,Shakeel Mirza,P000305,Manoj Chauhan,REPORTS_TO,,2023-12-08,0.87,0.73,CRIMINAL_HISTORY_DB,0
E000827,P000347,Satish Kushwaha,P000305,Manoj Chauhan,REPORTS_TO,,2025-09-24,0.64,0.71,CHARGESHEET,0
E000828,P000320,Anoop Mathew,P000352,Ramesh Tiwari,ASSOCIATE_OF,,2023-05-18,0.39,0.55,CHARGESHEET,0
E000829,P000320,Anoop Mathew,P000330,Wasim Rahman,ASSOCIATE_OF,,2024-11-07,0.43,0.92,CDR,1
E000830,P000320,Anoop Mathew,P000336,Munna Baghel,ASSOCIATE_OF,,2018-04-04,0.76,0.71,SOCIAL_MEDIA_INTEL,1
E000831,P000352,Ramesh Tiwari,P000334,Sreenivasan Jacob,ASSOCIATE_OF,,2024-06-29,0.5,0.51,CDR,0
E000832,P000338,Bharat Rabari,P000336,Munna Baghel,ASSOCIATE_OF,,2019-04-10,0.41,0.51,INTELLIGENCE_REPORT,0
E000833,P000338,Bharat Rabari,P000347,Satish Kushwaha,ASSOCIATE_OF,,2018-10-20,0.4,0.81,BANK_STATEMENT,1
E000834,P000330,Wasim Rahman,P000327,Javed Chaudhary,ASSOCIATE_OF,,2026-04-17,0.61,0.88,SOCIAL_MEDIA_INTEL,1
E000835,P000330,Wasim Rahman,P000355,Randhir Sharma,ASSOCIATE_OF,,2018-10-15,0.63,0.79,INTELLIGENCE_REPORT,1
E000836,P000330,Wasim Rahman,P000307,Ibrahim Idrisi,ASSOCIATE_OF,,2022-06-15,0.64,0.72,PASSPORT_IMMIGRATION,1
E000837,P000327,Javed Chaudhary,P000355,Randhir Sharma,ASSOCIATE_OF,,2026-04-10,0.38,0.69,IPDR,1
E000838,P000327,Javed Chaudhary,P000331,Shakeel Ansari,ASSOCIATE_OF,,2019-03-12,0.36,0.78,SOCIAL_MEDIA_INTEL,0
E000839,P000327,Javed Chaudhary,P000313,Sanjay Rathore,ASSOCIATE_OF,,2025-12-09,0.42,0.47,BANK_STATEMENT,1
E000840,P000291,Manoj Menon,P000355,Randhir Sharma,ASSOCIATE_OF,,2022-08-07,0.5,0.87,FIR,0
E000841,P000291,Manoj Menon,P000326,Jignesh Patel,ASSOCIATE_OF,,2020-03-06,0.65,0.98,FIR,0
E000842,P000355,Randhir Sharma,P000306,Nadeem Idrisi,ASSOCIATE_OF,,2025-09-07,0.36,0.64,PASSPORT_IMMIGRATION,1
E000843,P000355,Randhir Sharma,P000351,Shakeel Mirza,ASSOCIATE_OF,,2023-02-08,0.52,0.5,INTELLIGENCE_REPORT,0
E000844,P000307,Ibrahim Idrisi,P000306,Nadeem Idrisi,ASSOCIATE_OF,,2018-02-08,0.45,0.91,TOWER_DUMP,0
E000845,P000326,Jignesh Patel,P000336,Munna Baghel,ASSOCIATE_OF,,2020-12-12,0.6,0.88,INTELLIGENCE_REPORT,0
E000846,P000313,Sanjay Rathore,P000334,Sreenivasan Jacob,ASSOCIATE_OF,,2026-03-02,0.72,0.98,CDR,1
E000847,P000313,Sanjay Rathore,P000306,Nadeem Idrisi,ASSOCIATE_OF,,2021-10-08,0.64,0.46,SEIZURE_MEMO,1
E000848,P000306,Nadeem Idrisi,P000336,Munna Baghel,ASSOCIATE_OF,,2019-07-22,0.68,0.72,PASSPORT_IMMIGRATION,0
E000849,P000342,Rasik Mehta,P000318,Sarfaraz Shaikh,REPORTS_TO,,2021-08-24,0.75,0.85,BANK_STATEMENT,1
E000850,P000332,Shibu Thomas,P000318,Sarfaraz Shaikh,REPORTS_TO,,2021-07-07,0.88,0.82,IPDR,1
E000851,P000299,Vinayakan Joseph,P000318,Sarfaraz Shaikh,REPORTS_TO,,2023-02-04,0.54,0.67,IPDR,1
E000852,P000348,Firoz Mirza,P000318,Sarfaraz Shaikh,REPORTS_TO,,2019-06-28,0.61,0.86,FIR,0
E000853,P000324,Nilesh Parmar,P000318,Sarfaraz Shaikh,REPORTS_TO,,2020-08-25,0.8,0.46,IPDR,0
E000854,P000328,Prakash Awasthi,P000318,Sarfaraz Shaikh,REPORTS_TO,,2021-10-05,0.82,0.72,CDR,1
E000855,P000317,Nishad Panicker,P000318,Sarfaraz Shaikh,REPORTS_TO,,2021-06-14,0.83,0.77,TOWER_DUMP,0
E000856,P000357,Om Prakash Rajput,P000318,Sarfaraz Shaikh,REPORTS_TO,,2024-06-22,0.69,0.74,SEIZURE_MEMO,1
E000857,P000329,Rambabu Yadav,P000318,Sarfaraz Shaikh,REPORTS_TO,,2022-05-30,0.55,0.95,SEIZURE_MEMO,1
E000858,P000323,Wasim Sheikh,P000318,Sarfaraz Shaikh,REPORTS_TO,,2026-03-15,0.66,0.56,SOCIAL_MEDIA_INTEL,1
E000859,P000337,Kalpesh Vaghela,P000318,Sarfaraz Shaikh,REPORTS_TO,,2020-02-28,0.71,0.96,PASSPORT_IMMIGRATION,1
E000860,P000290,Alpesh Shah,P000318,Sarfaraz Shaikh,REPORTS_TO,,2023-01-10,0.78,0.48,BANK_STATEMENT,0
E000861,P000293,Har Prasad Sharma,P000318,Sarfaraz Shaikh,REPORTS_TO,,2024-12-01,0.57,0.75,CDR,0
E000862,P000335,Wasim Baig,P000318,Sarfaraz Shaikh,REPORTS_TO,,2018-12-16,0.73,0.59,INFORMANT_TIP,1
E000863,P000321,Vipul Chauhan,P000318,Sarfaraz Shaikh,REPORTS_TO,,2021-12-13,0.57,0.54,TOWER_DUMP,1
E000864,P000342,Rasik Mehta,P000337,Kalpesh Vaghela,ASSOCIATE_OF,,2019-01-02,0.41,0.79,IPDR,0
E000865,P000342,Rasik Mehta,P000290,Alpesh Shah,ASSOCIATE_OF,,2024-07-05,0.64,0.56,FIR,1
E000866,P000332,Shibu Thomas,P000348,Firoz Mirza,ASSOCIATE_OF,,2023-08-21,0.73,0.96,INTELLIGENCE_REPORT,1
E000867,P000332,Shibu Thomas,P000321,Vipul Chauhan,ASSOCIATE_OF,,2021-06-28,0.45,0.91,CDR,1
E000868,P000299,Vinayakan Joseph,P000348,Firoz Mirza,ASSOCIATE_OF,,2025-03-07,0.45,0.67,BANK_STATEMENT,1
E000869,P000299,Vinayakan Joseph,P000290,Alpesh Shah,ASSOCIATE_OF,,2022-11-03,0.44,0.46,CDR,0
E000870,P000348,Firoz Mirza,P000324,Nilesh Parmar,ASSOCIATE_OF,,2022-03-03,0.56,0.56,BANK_STATEMENT,0
E000871,P000348,Firoz Mirza,P000290,Alpesh Shah,ASSOCIATE_OF,,2022-04-25,0.7,0.47,SEIZURE_MEMO,1
E000872,P000328,Prakash Awasthi,P000293,Har Prasad Sharma,ASSOCIATE_OF,,2021-08-14,0.74,0.93,CDR,1
E000873,P000317,Nishad Panicker,P000321,Vipul Chauhan,ASSOCIATE_OF,,2023-04-28,0.55,0.73,INFORMANT_TIP,0
E000874,P000329,Rambabu Yadav,P000335,Wasim Baig,ASSOCIATE_OF,,2020-05-02,0.42,0.7,TOWER_DUMP,0
E000875,P000337,Kalpesh Vaghela,P000290,Alpesh Shah,ASSOCIATE_OF,,2024-11-11,0.57,0.67,PASSPORT_IMMIGRATION,1
E000876,P000337,Kalpesh Vaghela,P000335,Wasim Baig,ASSOCIATE_OF,,2024-05-02,0.71,0.81,INFORMANT_TIP,0
E000877,P000313,Sanjay Rathore,P000310,Anwar Alam,CO_ACCUSED_WITH,,2022-04-18,0.31,0.9,TOWER_DUMP,1
E000878,P000353,Ratheesh Menon,P000340,Girdhari Tiwari,SUPPLIES_TO,,2025-04-12,0.34,0.81,SOCIAL_MEDIA_INTEL,1
E000879,P000290,Alpesh Shah,P000303,Balbir Yadav,SHARES_HIDEOUT_WITH,,2020-10-28,0.57,0.93,BANK_STATEMENT,1
E000880,P000326,Jignesh Patel,P000312,Anoop Kurup,CELLMATE_OF,,2018-01-15,0.47,0.51,TOWER_DUMP,0
E000881,P000324,Nilesh Parmar,P000322,Mushtaq Idrisi,ASSOCIATE_OF,,2018-08-31,0.34,0.62,FIR,0
E000882,P000319,Sarfaraz Baig,P000306,Nadeem Idrisi,CELLMATE_OF,,2019-06-05,0.95,0.97,CRIMINAL_HISTORY_DB,1
E000883,P000343,Hardik Zala,P000304,Afsana Malik,FAMILY_OF,Cousin,2021-10-24,0.9,0.95,CRIMINAL_HISTORY_DB,1
E000884,P000359,Shivanna Kamath,P000397,Selvam Gounder,REPORTS_TO,,2020-12-31,0.97,0.9,INTELLIGENCE_REPORT,1
E000885,P000370,Yallappa Angadi,P000397,Selvam Gounder,REPORTS_TO,,2021-06-15,0.79,0.9,INTELLIGENCE_REPORT,1
E000886,P000384,Deepak Gupta,P000397,Selvam Gounder,REPORTS_TO,,2021-11-05,0.87,0.9,INTELLIGENCE_REPORT,1
E000887,P000372,Rajendran Pillai,P000397,Selvam Gounder,FINANCES,,2022-09-17,0.82,0.86,BANK_STATEMENT,1
E000888,P000368,Dinesh Rathore,P000397,Selvam Gounder,FINANCES,,2019-01-17,0.87,0.86,BANK_STATEMENT,1
E000889,P000397,Selvam Gounder,P000401,Rajendran Subramanian,HANDLER_OF,,2019-05-26,0.51,0.6,INTELLIGENCE_REPORT,0
E000890,P000393,Anbu Muthusamy,P000359,Shivanna Kamath,REPORTS_TO,,2025-02-11,0.84,0.59,SEIZURE_MEMO,1
E000891,P000395,Kannan Annadurai,P000359,Shivanna Kamath,REPORTS_TO,,2018-02-11,0.5,0.81,INTELLIGENCE_REPORT,0
E000892,P000359,Shivanna Kamath,P000395,Kannan Annadurai,RECRUITED_BY,,2018-07-19,0.41,0.66,INFORMANT_TIP,1
E000893,P000406,Triloki Dubey,P000359,Shivanna Kamath,REPORTS_TO,,2020-12-01,0.65,0.51,TOWER_DUMP,1
E000894,P000412,Lokesh Chikkanna,P000359,Shivanna Kamath,REPORTS_TO,,2022-11-15,0.52,0.87,BANK_STATEMENT,0
E000895,P000411,Kumaraswamy Kulkarni,P000359,Shivanna Kamath,REPORTS_TO,,2019-10-28,0.57,0.93,BANK_STATEMENT,0
E000896,P000361,Ramesh Dixit,P000359,Shivanna Kamath,REPORTS_TO,,2021-12-04,0.53,0.62,INFORMANT_TIP,1
E000897,P000394,Pramod Shukla,P000359,Shivanna Kamath,REPORTS_TO,,2022-12-13,0.72,0.56,BANK_STATEMENT,1
E000898,P000386,Thangaraj Naicker,P000359,Shivanna Kamath,REPORTS_TO,,2018-04-04,0.82,0.84,CRIMINAL_HISTORY_DB,1
