phone_id,device_id,imei,msisdn,first_seen,last_seen
PH001069,DEV000495,861425603518375,8016701037,2020-11-17,2026-06-30
PH001070,DEV000494,358512461255955,7521976645,2024-03-26,2026-06-30
PH001071,DEV000496,358678000133030,7048548743,2016-02-13,2026-06-30
PH001072,DEV000496,358678000133030,8727543071,2020-01-12,2020-03-03
PH001073,DEV000496,358678000133030,9317614702,2022-11-14,2026-06-30
PH001074,DEV000496,358678000133030,9589146534,2025-08-17,2026-06-30
PH001075,DEV000498,496652685307447,9154056269,2017-07-29,2026-06-30
PH001076,DEV000498,496652685307447,7094158631,2022-09-10,2026-06-30
PH001077,DEV000498,496652685307447,9829428727,2020-09-02,2026-06-30
PH001078,DEV000500,869809655904214,7024666450,2016-04-28,2026-06-30
PH001079,DEV000500,869809655904214,8024880719,2019-05-30,2026-06-30
PH001080,DEV000499,499907370743481,8615973248,2019-09-05,2020-08-09
PH001081,DEV000499,499907370743481,9360718709,2023-09-30,2026-06-30
PH001082,DEV000502,498568389050523,7388361645,2016-03-08,2026-06-30
PH001083,DEV000502,498568389050523,9278108300,2019-10-24,2026-06-30
PH001084,DEV000501,353444807738344,9844332788,2022-11-25,2026-06-30
PH001085,DEV000502,498568389050523,7187551739,2022-10-20,2023-05-07
PH001086,DEV000503,866805245795172,9893037400,2017-11-21,2026-06-30
PH001087,DEV000504,867838164537667,8255322664,2017-09-06,2026-06-30
PH001088,DEV000505,867425871167146,9770591787,2018-01-07,2026-06-30
PH001089,DEV000505,867425871167146,8818206045,2026-04-19,2026-06-17
PH001090,DEV000505,867425871167146,8483481957,2019-07-11,2026-06-30
PH001091,DEV000506,359122667555384,8042066712,2016-07-04,2026-06-30
PH001092,DEV000506,359122667555384,8648389392,2018-03-11,2026-06-30
PH001093,DEV000506,359122667555384,8478731350,2023-09-05,2026-06-30
PH001094,DEV000506,359122667555384,9807419888,2022-07-20,2026-06-30
PH001095,DEV000506,359122667555384,9976806704,2023-03-11,2026-06-30
PH001096,DEV000507,354096198432202,9452147959,2016-05-16,2026-06-30
PH001097,DEV000508,355215627831237,9527763115,2016-07-16,2026-06-30
PH001098,DEV000508,355215627831237,7718476124,2020-11-18,2021-06-23
PH001099,DEV000509,495761082883467,9096503018,2016-11-04,2026-06-30
PH001100,DEV000509,495761082883467,8817159120,2025-01-18,2026-06-30
PH001101,DEV000510,014563352526153,9449057520,2021-05-29,2026-06-30
PH001102,DEV000510,014563352526153,9016076265,2020-02-12,2026-06-30
PH001103,DEV000509,495761082883467,7410726427,2023-03-10,2026-06-30
PH001104,DEV000510,014563352526153,7057181878,2024-09-05,2025-06-14
PH001105,DEV000511,017761648042107,8280360265,2016-09-20,2026-06-30
PH001106,DEV000512,356277271135695,8186363878,2015-10-01,2026-06-30
PH001107,DEV000512,356277271135695,7126914804,2021-02-06,2026-06-30
PH001108,DEV000514,490974865312852,7173314074,2016-12-25,2026-06-30
PH001109,DEV000513,012585958013262,8312088583,2018-04-03,2026-06-30
PH001110,DEV000514,490974865312852,7436403067,2022-11-05,2026-06-30
PH001111,DEV000514,490974865312852,7790565295,2023-06-26,2026-06-30
PH001112,DEV000515,351449328955792,9003174870,2017-08-06,2026-06-30
PH001113,DEV000516,010580736561187,9585122295,2015-11-16,2026-06-30
PH001114,DEV000516,010580736561187,7888689657,2026-06-22,2026-06-30
PH001115,DEV000516,010580736561187,9039712637,2025-08-31,2026-05-03
PH001116,DEV000516,010580736561187,9161027798,2021-10-24,2026-06-30
PH001117,DEV000517,492856007388957,7015997364,2016-03-05,2026-06-30
PH001118,DEV000517,492856007388957,7091650493,2022-09-22,2026-06-30
PH001119,DEV000518,491069767558312,9451193145,2015-10-18,2026-06-30
PH001120,DEV000519,866592665093738,7536451186,2015-08-15,2026-06-30
PH001121,DEV000519,866592665093738,9335622135,2025-12-26,2026-01-22
PH001122,DEV000521,499100331675907,9120103283,2017-07-21,2026-06-30
PH001123,DEV000521,499100331675907,9047130720,2022-10-01,2026-06-30
PH001124,DEV000521,499100331675907,7168125878,2025-11-04,2026-03-02
PH001125,DEV000520,491060140336766,9324586414,2025-10-07,2026-06-30
PH001126,DEV000522,492793057964380,9216585577,2017-05-10,2026-06-30
PH001127,DEV000522,492793057964380,7893040648,2024-08-07,2025-02-22
PH001128,DEV000522,492793057964380,8216075991,2021-02-22,2026-06-30
PH001129,DEV000522,492793057964380,8162043895,2024-01-05,2026-06-30
PH001130,DEV000522,492793057964380,9827132090,2019-03-26,2026-06-30
PH001131,DEV000524,491920841222034,7487223130,2017-02-28,2026-06-30
PH001132,DEV000523,017094442740769,7135270320,2024-10-24,2025-04-03
PH001133,DEV000523,017094442740769,7752622898,2024-04-22,2024-06-21
PH001134,DEV000525,018640229483027,9412239182,2016-11-08,2026-06-30
PH001135,DEV000525,018640229483027,7367850437,2022-04-30,2026-06-30
PH001136,DEV000525,018640229483027,7052845311,2026-06-12,2026-06-30
PH001137,DEV000526,010839366666266,9258621318,2017-05-22,2026-06-30
PH001138,DEV000526,010839366666266,9432342513,2023-10-29,2024-07-22
PH001139,DEV000526,010839366666266,9519434852,2025-01-28,2026-06-30
PH001140,DEV000526,010839366666266,9550735353,2024-03-24,2025-03-25
PH001141,DEV000527,352438701769314,9058453779,2016-12-29,2026-06-30
PH001142,DEV000527,352438701769314,9258870432,2025-10-19,2026-06-30
PH001143,DEV000527,352438701769314,7859840717,2020-03-16,2026-06-30
PH001144,DEV000527,352438701769314,8064262458,2021-08-17,2026-06-30
PH001145,DEV000528,497588871436532,9497459355,2017-06-13,2026-06-30
PH001146,DEV000528,497588871436532,8014498427,2018-10-31,2026-06-30
PH001147,DEV000528,497588871436532,7367885051,2020-12-12,2026-06-30
PH001148,DEV000528,497588871436532,7578222342,2023-01-16,2023-03-09
PH001149,DEV000530,350468408940949,7965659483,2015-10-13,2026-06-30
PH001150,DEV000530,350468408940949,9591882661,2023-04-28,2026-06-30
PH001151,DEV000529,350606792449393,8453594827,2024-10-22,2024-11-17
PH001152,DEV000531,862956758493193,9762458314,2016-06-28,2026-06-30
PH001153,DEV000532,354172228304860,8033622967,2025-01-14,2025-06-02
PH001154,DEV000531,862956758493193,9362391396,2021-06-13,2026-06-30
PH001155,DEV000531,862956758493193,7652901334,2021-08-16,2026-06-30
PH001156,DEV000534,358640537670419,9962340216,2016-04-16,2026-06-30
PH001157,DEV000533,351105068358774,9643227115,2019-06-26,2020-04-26
PH001158,DEV000533,351105068358774,8991404186,2018-02-20,2019-02-14
PH001159,DEV000536,016966264897300,8079934121,2017-09-30,2026-06-30
PH001160,DEV000536,016966264897300,8411882420,2023-05-19,2026-06-30
PH001161,DEV000536,016966264897300,9944214020,2020-08-08,2026-06-30
PH001162,DEV000535,494606251048284,9995412521,2025-01-11,2026-06-30
PH001163,DEV000536,016966264897300,9452684186,2020-03-18,2026-06-30
PH001164,DEV000538,862347190574171,8053606496,2016-04-02,2026-06-30
PH001165,DEV000538,862347190574171,9213398977,2021-12-10,2026-06-30
PH001166,DEV000537,353495522576501,9690628360,2020-02-22,2020-04-17
PH001167,DEV000538,862347190574171,9326404079,2022-10-22,2026-06-30
PH001168,DEV000540,869385037970350,7382619989,2015-09-25,2026-06-30
PH001169,DEV000539,864958069530201,9662514658,2024-08-04,2026-06-30
PH001170,DEV000540,869385037970350,8634231966,2022-03-21,2022-11-01
PH001171,DEV000541,018731460104759,7844537600,2015-07-19,2026-06-30
PH001172,DEV000542,867877112781616,8511065838,2015-08-03,2026-06-30
PH001173,DEV000543,491632839677572,9890178556,2016-04-01,2026-06-30
PH001174,DEV000543,491632839677572,7454960133,2021-03-06,2026-06-30
PH001175,DEV000544,863649569175788,9291891621,2016-04-24,2026-06-30
PH001176,DEV000545,862063360660275,7222066715,2019-03-17,2026-06-30
PH001177,DEV000544,863649569175788,7983092907,2022-03-27,2026-06-30
PH001178,DEV000546,355331640079659,9679805308,2016-02-17,2026-06-30
PH001179,DEV000546,355331640079659,7151220638,2024-10-22,2026-06-30
PH001180,DEV000547,353580994567260,7374993837,2015-12-02,2026-06-30
PH001181,DEV000549,868797004085329,9217490646,2016-12-18,2026-06-30
PH001182,DEV000549,868797004085329,8855717943,2020-09-23,2026-06-30
PH001183,DEV000549,868797004085329,8365282648,2019-06-21,2026-06-30
PH001184,DEV000550,496015004385288,8568231457,2017-11-19,2026-06-30
PH001185,DEV000550,496015004385288,9326971793,2018-12-22,2026-06-30
PH001186,DEV000550,496015004385288,9666511227,2024-10-13,2026-06-30
PH001187,DEV000550,496015004385288,8718556954,2020-09-28,2026-06-30
PH001188,DEV000551,865634431216908,9491798303,2015-10-15,2026-06-30
PH001189,DEV000551,865634431216908,9263597293,2024-06-01,2026-06-30
PH001190,DEV000552,355721789402669,9082870076,2015-12-24,2026-06-30
PH001191,DEV000552,355721789402669,8375683633,2022-01-02,2022-10-05
PH001192,DEV000552,355721789402669,7115506752,2019-07-05,2026-06-30
PH001193,DEV000552,355721789402669,9265227204,2022-05-31,2026-06-30
PH001194,DEV000553,494681620268833,7643265882,2015-07-20,2026-06-30
PH001195,DEV000553,494681620268833,8576582807,2024-12-09,2026-06-30
PH001196,DEV000553,494681620268833,7091371283,2024-05-11,2024-09-01
PH001197,DEV000553,494681620268833,8984941922,2019-01-09,2019-07-15
PH001198,DEV000554,499685126739089,7435173595,2017-08-11,2026-06-30
PH001199,DEV000556,351090539040043,7125528400,2017-03-20,2026-06-30
PH001200,DEV000556,351090539040043,8367378868,2022-06-14,2023-03-23
PH001201,DEV000555,016738575171456,9167232329,2019-12-13,2026-06-30
PH001202,DEV000556,351090539040043,8319016921,2020-12-23,2026-06-30
PH001203,DEV000557,013387657582401,9437006586,2016-05-14,2026-06-30
PH001204,DEV000558,861434204249395,7666055378,2016-04-12,2026-06-30
PH001205,DEV000558,861434204249395,7490578958,2021-03-31,2026-06-30
PH001206,DEV000559,351034902255907,8203229698,2017-11-18,2026-06-30
PH001207,DEV000560,350320663177120,7653033679,2017-07-26,2026-06-30
PH001208,DEV000560,350320663177120,8832832557,2026-05-20,2026-06-30
PH001209,DEV000560,350320663177120,8361130144,2024-03-15,2025-01-31
PH001210,DEV000560,350320663177120,8837930131,2025-11-03,2026-04-28
PH001211,DEV000561,862036999575385,9972998955,2015-10-25,2026-06-30
PH001212,DEV000561,862036999575385,9884333362,2024-09-18,2026-06-30
PH001213,DEV000562,496136173696546,9702132640,2016-06-16,2026-06-30
PH001214,DEV000563,357429129304310,8761308585,2025-08-07,2026-04-18
PH001215,DEV000563,357429129304310,8652594630,2018-01-08,2018-12-19
PH001216,DEV000564,490399898905210,7379225664,2017-10-27,2026-06-30
PH001217,DEV000564,490399898905210,9458069843,2018-07-10,2026-06-30
PH001218,DEV000565,358615553513597,7646191987,2017-01-15,2026-06-30
PH001219,DEV000565,358615553513597,9244251011,2020-01-15,2020-04-01
PH001220,DEV000566,357164799097427,9875846623,2015-08-26,2026-06-30
PH001221,DEV000566,357164799097427,7191343429,2023-05-09,2026-06-30
PH001222,DEV000568,492652136524394,9102392914,2016-02-03,2026-06-30
PH001223,DEV000567,352101923702668,7158691956,2025-05-02,2026-06-30
PH001224,DEV000567,352101923702668,7335916136,2025-11-02,2026-01-13
PH001225,DEV000570,358071796532177,9258615843,2015-10-12,2026-06-30
PH001226,DEV000570,358071796532177,9180066227,2023-06-09,2026-06-30
PH001227,DEV000570,358071796532177,9471645441,2025-11-27,2026-06-30
PH001228,DEV000570,358071796532177,7759392209,2019-03-01,2019-05-29
PH001229,DEV000570,358071796532177,9645574639,2019-12-21,2026-06-30
PH001230,DEV000571,013841273106388,9189492147,2016-06-16,2026-06-30
PH001231,DEV000571,013841273106388,7458552516,2024-12-01,2026-06-30
PH001232,DEV000571,013841273106388,7837024105,2024-10-17,2026-06-30
PH001233,DEV000573,351682187406490,7127002100,2016-07-28,2026-06-30
PH001234,DEV000573,351682187406490,8103885367,2021-03-12,2026-06-30
PH001235,DEV000572,013048272155032,9780471883,2021-04-26,2026-06-30
PH001236,DEV000572,013048272155032,9367062154,2023-11-28,2026-06-30
PH001237,DEV000574,014093069482724,9029494513,2015-12-31,2026-06-30
PH001238,DEV000574,014093069482724,7339947659,2020-01-19,2020-02-18
PH001239,DEV000575,356881134698415,9571425463,2016-08-28,2026-06-30
PH001240,DEV000575,356881134698415,8161426605,2022-05-21,2026-06-30
PH001241,DEV000576,358900091325313,9575009561,2016-01-12,2026-06-30
PH001242,DEV000577,356891008729243,7570031851,2015-12-28,2026-06-30
PH001243,DEV000577,356891008729243,8304110374,2018-04-07,2019-05-02
PH001244,DEV000578,493967739232519,8210925944,2020-06-26,2026-06-30
PH001245,DEV000578,493967739232519,8819291268,2022-03-11,2026-06-30
PH001246,DEV000579,866287344876216,7271991065,2017-10-18,2026-06-30
PH001247,DEV000579,866287344876216,8059319426,2023-01-13,2026-06-30
PH001248,DEV000580,869826961952546,8659012602,2015-07-25,2026-06-30
PH001249,DEV000580,869826961952546,7164823796,2019-09-04,2026-06-30
PH001250,DEV000580,869826961952546,8298909495,2022-08-12,2026-06-30
PH001251,DEV000580,869826961952546,9445300470,2022-05-24,2026-06-30
PH001252,DEV000580,869826961952546,8004373712,2018-08-26,2019-09-05
PH001253,DEV000581,354102680330767,7579054133,2016-04-21,2026-06-30
PH001254,DEV000581,354102680330767,9312047463,2018-01-06,2018-06-09
PH001255,DEV000581,354102680330767,8011332744,2025-03-09,2026-06-30
PH001256,DEV000581,354102680330767,9014373574,2022-12-10,2026-06-30
PH001257,DEV000582,356282308803555,9280143122,2016-06-02,2026-06-30
PH001258,DEV000582,356282308803555,8987715651,2021-02-07,2021-05-30
PH001259,DEV000582,356282308803555,8556171397,2020-08-21,2026-06-30
PH001260,DEV000582,356282308803555,8935725637,2023-09-21,2024-08-05
PH001261,DEV000583,496295230530514,8266045894,2017-03-10,2026-06-30
PH001262,DEV000584,865466223088612,7054134530,2025-10-03,2026-06-29
PH001263,DEV000583,496295230530514,9762560810,2024-01-13,2026-06-30
PH001264,DEV000583,496295230530514,8464432907,2024-09-14,2026-06-30
PH001265,DEV000585,865865581284854,8959752357,2017-05-11,2026-06-30
PH001266,DEV000585,865865581284854,8936024201,2026-02-28,2026-06-30
PH001267,DEV000586,491161741352704,8673841107,2016-09-06,2026-06-30
PH001268,DEV000586,491161741352704,9158259298,2020-05-30,2026-06-30
PH001269,DEV000586,491161741352704,7007851815,2021-02-12,2026-06-30
PH001270,DEV000586,491161741352704,8866872936,2022-06-06,2022-09-30
PH001271,DEV000587,864157750144169,7362834754,2015-09-09,2026-06-30
PH001272,DEV000587,864157750144169,7538970895,2018-11-13,2019-02-04
PH001273,DEV000587,864157750144169,9376181828,2020-01-15,2026-06-30
PH001274,DEV000587,864157750144169,8570733019,2019-04-16,2020-04-02
PH001275,DEV000588,016613392628918,7575092448,2017-08-04,2026-06-30
PH001276,DEV000588,016613392628918,7330816772,2021-08-12,2022-07-24
PH001277,DEV000589,355151349072820,8925452524,2017-02-19,2026-06-30
PH001278,DEV000589,355151349072820,7881326733,2021-01-08,2021-10-22
PH001279,DEV000589,355151349072820,9332031331,2019-04-07,2026-06-30
PH001280,DEV000589,355151349072820,7698832550,2024-09-28,2025-02-01
PH001281,DEV000590,353317180351649,9399613317,2017-05-19,2026-06-30
PH001282,DEV000590,353317180351649,9060060300,2021-02-12,2026-06-30
PH001283,DEV000591,354582308606422,9673102511,2017-04-30,2026-06-30
PH001284,DEV000592,869817146421398,9912702295,2017-02-09,2026-06-30
PH001285,DEV000593,860225078956514,9307343327,2016-09-07,2026-06-30
PH001286,DEV000593,860225078956514,9692280351,2025-07-28,2026-03-25
PH001287,DEV000594,869753357361059,7839417052,2017-01-01,2026-06-30
PH001288,DEV000594,869753357361059,7093173880,2025-06-08,2026-06-30
PH001289,DEV000594,869753357361059,7391026542,2020-10-15,2026-06-30
PH001290,DEV000595,868108843832133,7208683858,2016-12-09,2026-06-30
PH001291,DEV000595,868108843832133,9088660956,2024-03-28,2026-06-30
PH001292,DEV000596,357309019134680,7578962884,2016-11-26,2026-06-30
PH001293,DEV000596,357309019134680,7182135912,2025-01-04,2026-06-30
PH001294,DEV000596,357309019134680,9079741397,2019-11-21,2020-02-10
PH001295,DEV000596,357309019134680,7835400621,2019-07-02,2019-12-23
PH001296,DEV000598,497865386364586,7567615181,2017-10-06,2026-06-30
PH001297,DEV000598,497865386364586,9538128861,2020-05-29,2026-06-30
PH001298,DEV000597,863489026218193,8947388025,2024-06-03,2026-06-30
PH001299,DEV000598,497865386364586,9156779420,2021-12-01,2026-06-30
PH001300,DEV000599,354450784902969,8906472422,2016-06-07,2026-06-30
PH001301,DEV000600,354437662772864,7600283066,2017-01-30,2026-06-30
PH001302,DEV000601,490703369224949,7992681322,2017-04-05,2026-06-30
PH001303,DEV000601,490703369224949,9147494659,2021-06-09,2022-01-29
PH001304,DEV000602,492974401216109,8685053545,2016-02-06,2026-06-30
PH001305,DEV000603,357336733391226,9469422181,2015-11-01,2026-06-30
PH001306,DEV000604,868177817031454,7171791707,2017-12-02,2026-06-30
PH001307,DEV000605,352531411247880,8967132562,2016-01-02,2026-06-30
PH001308,DEV000606,863781141115180,9758391807,2021-04-03,2026-06-30
PH001309,DEV000606,863781141115180,8360612405,2021-06-11,2026-06-30
PH001310,DEV000606,863781141115180,8860979525,2025-09-06,2026-10-08
PH001311,DEV000606,863781141115180,7817362805,2019-10-19,2026-06-30
PH001312,DEV000608,019668492705625,9055570593,2017-04-19,2026-06-30
PH001313,DEV000607,492221665487861,7036834691,2024-02-29,2026-06-30
PH001314,DEV000608,019668492705625,8941123634,2020-07-22,2020-09-28
PH001315,DEV000607,492221665487861,9529651462,2025-07-20,2026-06-30
PH001316,DEV000608,019668492705625,7734826452,2024-05-18,2026-06-30
PH001317,DEV000609,494952525608844,8806625958,2016-06-05,2026-06-30
PH001318,DEV000609,494952525608844,8879251986,2025-11-25,2026-06-30
PH001319,DEV000609,494952525608844,9675131010,2023-03-01,2023-06-05
PH001320,DEV000609,494952525608844,7404287039,2026-01-16,2026-06-30
PH001321,DEV000610,359480373610182,9961815159,2016-09-15,2026-06-30
PH001322,DEV000610,359480373610182,8883637600,2018-03-23,2026-06-30
PH001323,DEV000610,359480373610182,9338232871,2024-11-28,2026-06-30
PH001324,DEV000611,354002520743464,9298518676,2015-12-28,2026-06-30
PH001325,DEV000611,354002520743464,8383268862,2025-02-06,2025-10-07
PH001326,DEV000611,354002520743464,7956589960,2022-09-27,2026-06-30
PH001327,DEV000612,358202542003159,8499738805,2017-04-26,2026-06-30
PH001328,DEV000613,016164131848034,7723887769,2019-05-31,2019-09-09
PH001329,DEV000613,016164131848034,7616493780,2022-01-23,2026-06-30
PH001330,DEV000612,358202542003159,9893810210,2019-01-21,2026-06-30
PH001331,DEV000612,358202542003159,7827217982,2022-10-29,2026-06-30
PH001332,DEV000614,351290421408011,8742516831,2016-09-23,2026-06-30
PH001333,DEV000614,351290421408011,9591354542,2020-11-10,2026-06-30
PH001334,DEV000614,351290421408011,8110177114,2021-12-22,2026-06-30
PH001335,DEV000615,495790603209916,8613274807,2015-12-22,2026-06-30
PH001336,DEV000615,495790603209916,7801503539,2022-08-11,2026-06-30
PH001337,DEV000616,355900727495919,9192385532,2015-08-07,2026-06-30
PH001338,DEV000616,355900727495919,8850841843,2020-12-16,2026-06-30
PH001339,DEV000617,860748377681039,7940740522,2015-10-23,2026-06-30
PH001340,DEV000617,860748377681039,9455827532,2024-06-12,2026-06-30
PH001341,DEV000618,492528318704506,8308822351,2016-06-02,2026-06-30
PH001342,DEV000618,492528318704506,9397237183,2019-01-04,2026-06-30
